"ENTRY","BLUP"
"TMS18F1007P0005",0.236
"TMS18F1373P0028",0.2159
"TMS18F1352P0049",0.214
"TMS18F1505P0047",0.1777
"TMS18F1338P0067",0.1674
"TMS18F1365P0018",0.1562
"UNKNOWN2",0.1422
"TMS18F1447P0002",0.1414
"TMS18F1041P0002",0.1368
"TMS18F1361P0018",0.1336
"TMS18F1352P0002",0.1249
"TMS18F1324P0171",0.1208
"TMS18F1310P0168",0.1029
"TMS18F1348P0113",0.095
"TMS18F1233p0013",0.0712
"TMS18F1055P0036",0.0593
"TMS18F1350P0041",0.0467
"TMS18F1348P0131",0.0314
"TMS18F1024P0020",0.025
"TMS18F1040P0032",0.0112
"TMS18F1202p0001",0.0034
"TMS18F1345P0012",-0.006
"TMS18F1320P0086",-0.0174
"TMS18F1240P0024",-0.0185
"TMS18F1047p0012",-0.0227
"TMS18F1562P0023",-0.0241
"TMS18F1323p0025",-0.0259
"TMS18F1338P0085",-0.0263
"TMS18F1348P0095",-0.053
"TMS18F1319P0041",-0.0558
"TMS18F1149P0024",-0.059
"TMS18F1319P0159",-0.0663
"TMS18F1339P0012",-0.0814
"TMS18F1003P0003",-0.0877
"TMS18F1056P0016",-0.1078
"TMS18F1132P0042",-0.1086
"TMS18F1047P0045",-0.1113
"TMS18F1333P0012",-0.1155
"TMS18F1350P0056",-0.1155
"TMS18F1303P0027",-0.1237
"TMS18F1291P0026",-0.1242
"TMS18F1305P0017",-0.1426
"TMS18F1338P0053",-0.1517
"TMS18F1343P0153",-0.1619
"TMS18F1127P0011",-0.1701
"TMS18F1481P0015",-0.1868
"TMS18F1295P0035",-0.1879
"TMS18F1489P0044",-0.1899
"TMS18F1380P0003",-0.213
"TMS18F1305P0031",-0.2137
"TMS18F1217P0075",-0.2171
"TMS18F1354P0027",-0.2175
"TMS18F1308P0077",-0.22
"TMS18F1318P0036",-0.222
"TMS18F1371P0001",-0.2531
"TMS18F1330P0020",-0.2621
"TMS18F1319P0033",-0.2757
"TMS18F1348P0117",-0.2777
"TMS18F1051P0063",-0.2791
"TMS18F1005P0023",-0.3
"TMS18F1139P0076",-0.3009
"TMS18F1064P0027",-0.329
"TMS18F1208P0007",-0.3299
"TMS18F1134P0010",-0.3406
"TMS18F1324P0046",-0.355
"TMS18F1280P0151",-0.357
"TMS18F1353P0022",-0.3643
"TMS18F1272P0037",-0.3894
"TMS18F1317P0048",-0.3929
"TMS18F1063P0008",-0.4113
"TMS18F1324P0092",-0.4157
"TMS18F1447P0078",-0.4446
"TMS18F1211P0035",-0.4559
"TMS18F1217P0091",-0.4643
"TMS18F1318P0054",-0.4793
"TMS18F1320P0051",-0.4941
"TMS18F1344P0003",-0.4967
"TMS18F1069P0023",-0.5009
"TMS18F1350P0091",-0.5344
"TMS18F1344P0100",-0.5454
"TMS18F1217P0114",-0.554
"TMS18F1539P0063",-0.5544
"TMEB419",-0.5645
"TMS18F1306P0149",-0.5692
"TMS18F1317P0059",-0.5732
"TMS18F1076P0110",-0.5836
"TMS18F1395P0055",-0.6085
"TMS18F1210P0021",-0.628
"TMS18F1361P0041",-0.6303
"IITA-TMS-IBA000070",-0.6323
"TMS18F1335P0001",-0.6585
"TMS18F1003P0009",-0.6723
"TMS18F1038P0056",-0.6761
"TMS18F1132P0083",-0.6801
"TMS18F1340P0030",-0.6934
"TMS18F1344P0133",-0.7209
"TMS18F1318P0016",-0.7757
"TMS18F1355P0120",-0.7773
"TMS18F1051P0059",-0.81
"TMS18F1421P0025",-0.8263
"TMS18F1076P0121",-0.8383
"TMS18F1424P0020",-0.8566
"TMS13F1020P0001",-0.8581
"TMS18F1308P0114",-0.8591
"TMS18F1355p0025",-0.8652
"TMS18F1018P0001",-0.8686
"TMS18F1317P0123",-0.8725
"TMS18F1312P0033",-0.8838
"TMS18F1323P0002",-0.8867
"TMS18F1348P0024",-0.9022
"TMS18F1217P0121",-0.925
"TMS18F1342P0003",-0.9311
"TMS18F1414P0017",-0.9358
"TMS18F1278P0118",-0.9715
"TMS18F1344P0014",-1.0108
"TMS18F1217P0111",-1.0109
"TMS18F1335P0021",-1.0132
"TMS18F1481P0009",-1.0339
"TMS18F1349P0065",-1.0372
"TMS18F1395P0038",-1.039
"TMS18F1348P0092",-1.0499
"TMS18F1280P0126",-1.0561
"TMS18F1163P0042",-1.0743
"TMS18F1469P0062",-1.0766
"TMS18F1476P0047",-1.0886
"TMS18F1478P0047",-1.097
"TMS18F1250P0050",-1.0975
"TMS18F1309P0062",-1.1477
"TMS18F1341P0037",-1.1636
"TMS18F1348P0097",-1.1832
"TMS18F1396P0053",-1.1904
"TMS18F1278P0165",-1.1915
"TMS18F1365P0024",-1.2011
"TMS18F1208P0005",-1.2407
"TMS18F1298P0044",-1.2509
"TMS18F1314P0042",-1.2513
"TMS18F1324P0070",-1.2633
"TMS18F1330P0008",-1.3046
"TMS18F1040P0044",-1.3475
"TMS18F1113P0002",-1.3487
"TMS18F1025P0041",-1.349
"TMS18F1308P0082",-1.3858
"TMS18F1353P0038",-1.3868
"TMS18F1348P0051",-1.3934
"TMS18F1047P0046",-1.3941
"TMS18F1334P0003",-1.3992
"TMS18F1152P0003",-1.4118
"TMS18F1329P0011",-1.4124
"TMS18F1339P0015",-1.4454
"TMS18F1163P0035",-1.4582
"TMS18F1372P0041",-1.4823
"TMS18F1073P0035",-1.486
"TMS18F1179P0029",-1.4901
"TMS18F1353p0017",-1.5139
"TMS18F1350P0026",-1.5168
"TMS18F1372P0024",-1.5259
"TMS18F1520P0039",-1.5274
"TMS18F1231P0011",-1.5569
"TMS18F1330P0009",-1.5596
"TMS18F1359P0001",-1.5641
"TMS18F1083P0028",-1.5989
"TMS18F1240P0026",-1.6236
"TMS18F1221P0053",-1.634
"TMS18F1334P0023",-1.6352
"TMS18F1280P0136",-1.6355
"TMS18F1076P0066",-1.6366
"TMS18F1505P0057",-1.6402
"TMS18F1377P0007",-1.643
"TMS18F1138P0028",-1.6649
