"ENTRY","BLUP"
"TMS18F1302P0018",0.2072
"TMS18F1484P0036",0.1986
"TMS18F1007P0005",0.1982
"TMS18F1263P0037",0.1914
"TMS18F1355P0089",0.1867
"TMS18F1233p0013",0.1861
"TMS18F1217P0095",0.176
"TMS18F1314P0007",0.176
"TMS18F1069P0033",0.1724
"TMS18F1359P0001",0.1673
"TMS18F1217P0034",0.1644
"TMS18F1326P0007",0.1545
"TMS18F1038P0010",0.154
"TMS18F1003P0003",0.1437
"TMS18F1007P0004",0.1428
"TMS18F1024P0020",0.1399
"TMS18F1366P0012",0.1381
"TMS18F1165P0008",0.1338
"TMS18F1082P0024",0.1317
"TMS18F1344P0176",0.1301
"TMS18F1044P0013",0.1238
"TMS18F1026P0009",0.1206
"TMS18F1489P0044",0.1182
"TMS18F1436P0049",0.1103
"TMS18F1081P0014",0.099
"TMS18F1372P0041",0.098
"TMS18F1231P0011",0.0926
"TMS18F1320P0087",0.0897
"TMS18F1305P0039",0.0892
"TMS18F1295P0023",0.084
"TMS18F1338P0085",0.0813
"TMS18F1317P0123",0.0746
"TMS18F1331P0016",0.0733
"TMS18F1414P0014",0.0681
"TMS18F1520P0050",0.06
"TMS18F1120P0004",0.0593
"TMS18F1298P0044",0.0551
"TMS18F1205P0010",0.0519
"TMS18F1163P0035",0.0487
"TMS18F1314P0026",0.0456
"TMS18F1144P0010",0.0404
"TMS18F1152P0003",0.0395
"TMS18F1371P0001",0.0378
"TMS18F1349P0065",0.0274
"TMS18F1365P0024",0.0214
"TMS18F1447P0062",0.0214
"TMS18F1372P0001",0.0193
"TMS18F1318P0018",0.0121
"TMS18F1004P0008",0.0117
"TMS18F1324P0089",0.0053
"TMS18F1352P0049",0.0045
"TMS18F1217P0111",0.0042
"TMS18F1149P0024",0.0022
"TMS18F1562P0055",-0.0009
"TMS18F1353p0017",-0.003
"TMS18F1320P0051",-0.0117
"TMS18F1327P0006",-0.0166
"TMS18F1312P0039",-0.0168
"TMS18F1481P0009",-0.0182
"TMS18F1345P0056",-0.022
"TMS18F1073P0035",-0.0229
"TMS18F1202p0001",-0.0229
"TMS18F1505P0057",-0.0247
"TMS18F1319P0100",-0.0249
"TMS18F1348P0024",-0.0249
"TMS18F1305P0031",-0.0274
"TMS18F1331P0013",-0.0289
"TMS18F1309P0062",-0.0341
"TMS18F1278P0098",-0.0369
"TMS18F1562P0026",-0.044
"TMS18F1306P0149",-0.058
"TMS18F1028P0030",-0.06
"TMS18F1335P0035",-0.0602
"TMS18F1047P0046",-0.0604
"TMS18F1335P0001",-0.0685
"TMS18F1040P0054",-0.0726
"TMS18F1278P0165",-0.0751
"TMS18F1520P0039",-0.0866
"TMS18F1076P0106",-0.0891
"TMS18F1240P0024",-0.0891
"TMS18F1320P0101",-0.0931
"TMS18F1341P0044",-0.0964
"TMS18F1366P0014",-0.1006
"TMS18F1353P0023",-0.1015
"TMS18F1207P0008",-0.1036
"TMS18F1340P0030",-0.1095
"TMS18F1489P0038",-0.1149
"TMS18F1076P0077",-0.1154
"TMS18F1280P0057",-0.1233
"TMS18F1478P0047",-0.1356
"TMS18F1562P0025",-0.1398
"TMS18F1539P0063",-0.1441
"TMS18F1262P0008",-0.1449
"TMS18F1217P0121",-0.1482
"TMS18F1085P0012",-0.1484
"TMS18F1350P0082",-0.1484
"TMS13F1020P0001",-0.1515
"TMS13F1307P0016",-0.1515
"TMS18F1373P0028",-0.152
"TMS18F1319P0061",-0.1538
"TMS18F1343P0153",-0.1698
"TMS18F1132P0144",-0.1762
"TMS18F1318P0036",-0.1762
"TMS18F1317P0048",-0.1814
"TMS18F1295P0035",-0.1827
"TMS18F1153P0053",-0.1853
"TMS18F1180P0033",-0.1893
"TMS18F1324P0046",-0.1924
"TMS18F1277P0045",-0.1967
"IITA-TMS-IBA982101",-0.1991
"TMS18F1361P0041",-0.2073
"TMS18F1348P0088",-0.2107
"TMS18F1305P0040",-0.219
"TMS18F1291P0014",-0.2215
"TMS18F1278P0068",-0.229
"TMS18F1083P0028",-0.2355
"TMS18F1260P0054",-0.2398
"TMS18F1485P0022",-0.262
"TMS18F1211P0035",-0.2636
"TMS18F1224P0014",-0.2661
"TMS18F1278P0180",-0.2719
"TMS18F1436P0053",-0.2721
"TMS18F1480P0023",-0.2721
"TMS18F1318P0007",-0.2726
"TMS18F1280P0151",-0.2733
"TMS18F1539P0073",-0.3198
"TMS18F1355p0038",-0.3262
"TMS18F1355p0030",-0.3301
"TMS18F1208P0007",-0.3547
"TMS18F1217P0075",-0.3557
"TMS18F1261P0005",-0.365
"TMS18F1344P0014",-0.3746
"TMS18F1278P0183",-0.3763
"TMS18F1365P0018",-0.3827
"TMS18F1076P0121",-0.3848
"TMS18F1365P0005",-0.3867
"TMS18F1343P0171",-0.3912
"TMS18F1342P0003",-0.397
"TMS18F1047P0045",-0.3971
"TMS18F1092P0016",-0.4054
"TMS18F1272P0037",-0.4058
"TMS18F1191P0002",-0.4236
"TMS18F1320P0032",-0.4238
"TMS18F1352P0016",-0.4349
"TMS18F1307P0001",-0.4442
"TMS18F1174P0011",-0.4444
"TMS18F1343P0012",-0.4458
"TMS18F1132P0083",-0.4793
"TMS18F1001P0014",-0.4884
"TMS18F1058P0019",-0.5021
"TMS18F1064P0027",-0.5134
"TMS18F1217P0114",-0.5162
"TMS18F1389P0021",-0.5163
"TMS18F1306P0129",-0.5184
"TMS18F1277P0007",-0.5249
"TMS18F1041P0005",-0.5327
"TMS18F1380P0003",-0.5453
"TMS18F1344P0147",-0.5454
"TMS18F1367P0030",-0.5491
"TMS18F1262P0015",-0.5562
"TMS18F1090P0031",-0.5622
"TMS18F1016P0010",-0.5644
"TMS18F1114P0039",-0.5659
"TMS18F1258P0153",-0.5962
"TMS18F1369P0014",-0.6008
"TMS18F1306P0114",-0.6045
"TMS18F1076P0066",-0.622
"TMS18F1096P0024",-0.6231
"TMS18F1003P0010",-0.6251
"TMS18F1138P0035",-0.6282
"TMS18F1353P0038",-0.6312
"TMS18F1040P0032",-0.646
"TMS18F1289P0014",-0.6594
"TMS18F1489P0040",-0.6608
"TMS18F1296P0071",-0.6692
"TMEB419",-0.6776
"TMS18F1389P0031",-0.681
"TMS18F1305P0138",-0.6958
"TMS18F1259P0131",-0.6987
"TMS18F1409P0008",-0.7064
"TMS18F1348P0131",-0.7089
"TMS18F1001P0020",-0.7093
"TMS18F1348P0051",-0.7183
"TMS18F1324P0092",-0.7218
"TMS18F1296P0042",-0.7293
"TMS18F1369P0010",-0.732
"TMS18F1408P0006",-0.733
"TMS18F1076P0103",-0.7433
"TMS18F1325P0032",-0.7511
"TMS18F1019P0018",-0.7611
"TMS18F1295P0030",-0.7676
"TMS18F1330P0008",-0.7842
"TMS18F1338P0115",-0.7873
"TMS18F1282P0049",-0.7919
"TMS18F1350P0056",-0.8039
"TMS18F1268P0019",-0.8142
"TMS18F1056P0066",-0.8146
"TMS18F1447P0078",-0.8177
"TMS18F1055P0036",-0.8289
"TMS18F1010P0011",-0.8312
"TMS18F1447P0045",-0.8405
"TMS18F1068P0077",-0.8422
"TMS18F1208P0005",-0.8497
"TMS18F1020P0027",-0.8563
"TMS18F1348P0039",-0.8669
"TMS18F1323P0002",-0.8905
"TMS18F1284P0003",-0.8957
"TMS18F1048P0023",-0.8993
"TMS18F1472P0042",-0.9008
"TMS18F1076P0117",-0.9035
"TMS18F1258P0062",-0.9037
"TMS18F1395P0038",-0.9051
"TMS18F1324p0026",-0.9057
"TMS18F1005P0023",-0.908
"TMS18F1335P0021",-0.911
"TMS18F1132P0078",-0.9145
"TMS18F1562P0023",-0.9202
"TMS18F1328P0027",-0.9268
"TMS18F1317P0119",-0.9438
"TMS18F1215P0027",-0.9571
"TMS18F1056P0016",-0.9585
"TMS18F1271P0001",-0.9585
"TMS18F1265P0030",-0.9646
"TMS18F1056P0019",-0.9755
"TMS18F1218P0003",-1.0051
"TMS18F1324P0171",-1.0051
"TMS18F1113P0002",-1.0809
"IITA-TMS-IBA30572",-1.0871
"TMS18F1364P0027",-1.0908
"TMS18F1217P0091",-1.1078
"TMS18F1481P0015",-1.1171
"TMS18F1222P0012",-1.1424
"TMS18F1280P0136",-1.1615
"TMS18F1138P0037",-1.1675
"TMS18F1320P0086",-1.1955
"TMS18F1225P0030",-1.2084
"TMS18F1308P0114",-1.2091
"TMS18F1038P0087",-1.2333
"TMS18F1421P0025",-1.2407
"TMS18F1250P0050",-1.2459
"TMS18F1370P0008",-1.2566
"TMS18F1076P0114",-1.2688
"TMS18F1308P0084",-1.2719
"TMS18F1396P0017",-1.2804
"TMS18F1264P0058",-1.3136
"TMS18F1337P0049",-1.3288
"TMS18F1042P0009",-1.3368
"TMS18F1343P0014",-1.3582
"TMS18F1076P0001",-1.3681
"TMS18F1346P0023",-1.3707
"TMS18F1377P0023",-1.3804
"TMS18F1041P0002",-1.3864
"TMS18F1426P0001",-1.4158
"TMS18F1318P0016",-1.4341
"TMS18F1121P0029",-1.4886
"TMS18F1329P0011",-1.5029
"TMS18F1135P0025",-1.5169
"TMS18F1058P0020",-1.5972
"TMS18F1306P0135",-1.6611
"TMS18F1073P0038",-1.669
"TMS18F1068P0063",-1.7465
"TMS18F1295P0034",-1.8971
"TMS18F1003P0014",-1.941
