"ENTRY","BLUP"
"TMS18F1323p0025",0.5126
"TMS18F1348P0095",0.5059
"TMS18F1409P0008",0.5052
"TMS18F1421P0005",0.4601
"TMS18F1348P0131",0.448
"TMS18F1306P0149",0.4381
"TMS18F1069P0023",0.4374
"TMS18F1163P0035",0.4299
"TMS18F1127P0011",0.423
"TMS18F1331P0016",0.4205
"TMS18F1305P0007",0.4102
"TMS18F1333p0013",0.4078
"TMS18F1047p0012",0.404
"TMS18F1348P0101",0.3971
"TMS18F1090P0031",0.3914
"TMS18F1348P0157",0.3796
"TMS18F1481P0015",0.3556
"TMS18F1215P0027",0.3548
"TMS18F1395P0055",0.3431
"TMS18F1339P0015",0.3386
"TMS18F1354P0027",0.3223
"TMS18F1305P0138",0.3209
"TMS18F1389P0031",0.272
"TMS18F1485P0022",0.2719
"TMS18F1280P0126",0.2624
"TMS18F1324P0089",0.2623
"TMS18F1277P0045",0.2491
"TMS18F1347P0029",0.2286
"TMS18F1345P0056",0.22
"TMS18F1328P0027",0.213
"TMS18F1377P0023",0.1763
"TMS18F1280P0136",0.1735
"TMS18F1319P0061",0.1617
"TMS18F1298P0044",0.1563
"TMS18F1284P0003",0.1535
"TMS18F1287P0039",0.1515
"TMS18F1047P0049",0.1436
"TMS18F1060P0067",0.1379
"TMS18F1007P0004",0.1326
"TMS18F1343P0019",0.1325
"TMS18F1426P0001",0.1284
"TMS18F1289P0014",0.1256
"TMS18F1092P0016",0.1224
"TMS18F1345P0001",0.1069
"TMS18F1003P0003",0.1062
"TMS18F1365P0022",0.0952
"TMS18F1010P0011",0.0758
"TMS18F1367P0030",0.0712
"TMS18F1348P0097",0.0704
"TMS18F1287P0029",0.0138
"TMS18F1217P0111",0.0127
"TMS18F1539P0073",0.0088
"TMS18F1211P0035",-0.0094
"TMS18F1120P0004",-0.0214
"TMS18F1505P0057",-0.0425
"TMS18F1310P0168",-0.0514
"TMS18F1341P0037",-0.0711
"TMS18F1280P0112",-0.0847
"TMS18F1260P0054",-0.1352
"TMS18F1040P0032",-0.138
"TMS18F1371P0011",-0.1516
"TMS18F1348P0088",-0.1576
"TMS18F1364P0027",-0.1755
"TMS18F1295P0034",-0.1798
"TMS18F1349P0065",-0.183
"TMS18F1003P0009",-0.1906
"TMS18F1113P0002",-0.1984
"TMS18F1388P0012",-0.1997
"TMS18F1350P0038",-0.2177
"TMS18F1389P0021",-0.2553
"TMS18F1335P0035",-0.2664
"TMS18F1073P0038",-0.2726
"TMS18F1233p0013",-0.273
"TMS18F1056P0016",-0.2732
"TMS18F1324P0200",-0.2768
"TMS18F1337P0044",-0.2805
"TMS18F1069P0033",-0.2812
"TMS18F1424P0020",-0.2836
"TMS18F1083P0028",-0.285
"TMS18F1343P0014",-0.3012
"TMS18F1038P0010",-0.3041
"TMS18F1318P0036",-0.3347
"TMS18F1306P0135",-0.3384
"TMS18F1348P0117",-0.3438
"TMS18F1260P0060",-0.3513
"TMS18F1081P0014",-0.3584
"TMS18F1138P0035",-0.3884
"TMS18F1414P0017",-0.3901
"TMS18F1265P0030",-0.3966
"TMS18F1025P0041",-0.4104
"TMS18F1217P0091",-0.4233
"TMS18F1349P0123",-0.4412
"TMS18F1055P0036",-0.4449
"TMS18F1320P0086",-0.4647
"TMS18F1024P0020",-0.471
"TMS18F1278P0165",-0.4737
"TMS18F1365P0024",-0.4741
"TMS18F1149P0024",-0.5094
"TMS18F1178P0010",-0.5099
"TMS18F1217P0095",-0.5214
"TMS18F1096P0024",-0.5448
"TMS18F1076P0001",-0.546
"TMS18F1342P0017",-0.5563
"TMS18F1040P0044",-0.557
"TMS18F1447P0062",-0.5757
"TMS18F1320P0032",-0.5906
"TMS18F1317P0059",-0.5935
"TMS18F1344P0100",-0.6009
"TMS18F1138P0037",-0.6225
"TMS18F1068P0077",-0.6289
"TMS18F1489P0040",-0.6388
"TMS18F1370P0008",-0.6611
"TMS18F1343P0171",-0.6661
"TMS18F1318P0007",-0.6693
"TMS18F1305P0019",-0.6697
"TMS18F1330P0009",-0.7068
"TMS18F1312P0039",-0.724
"TMS18F1308P0082",-0.7277
"TMS18F1396P0053",-0.7322
"TMS18F1324P0093",-0.752
"TMS18F1040P0054",-0.7691
"TMS18F1338P0013",-0.7796
"TMS18F1003P0010",-0.788
"TMS18F1327P0006",-0.7993
"UNKNOWN2",-0.8016
"TMS18F1044P0013",-0.8107
"TMS18F1222P0012",-0.8447
"TMS18F1365P0005",-0.8939
"TMS18F1349P0064",-0.9204
"TMS18F1263P0037",-0.9238
"TMS18F1282P0049",-0.932
"TMS18F1325P0032",-0.9455
"TMS18F1250P0050",-0.9684
"TMS18F1319P0121",-0.9771
"TMS18F1478P0047",-0.984
"TMS18F1280P0057",-1.03
"TMS18F1113P0038",-1.0317
"TMS18F1278P0183",-1.0338
"TMS18F1047P0045",-1.0455
"TMS18F1343P0153",-1.0585
"TMS18F1352P0002",-1.0662
"TMS18F1562P0025",-1.0947
"TMS18F1364P0022",-1.1356
"TMS18F1076P0114",-1.1547
"TMS18F1314P0007",-1.1612
"TMS18F1280P0091",-1.1733
"TMS18F1218P0003",-1.1954
"TMS18F1505P0047",-1.2206
"TMS18F1179P0029",-1.228
"TMS18F1339P0012",-1.2324
"TMS18F1319P0159",-1.257
"IITA-TMS-IBA30572",-1.2677
"TMS18F1343P0012",-1.345
"TMS18F1338P0053",-1.3601
"TMS18F1338P0099",-1.3628
"TMS18F1296P0071",-1.3936
"TMS18F1324P0171",-1.3971
"TMS18F1262P0015",-1.4138
"TMS18F1350P0041",-1.4185
"TMS18F1324P0046",-1.4221
"TMS18F1261P0005",-1.4286
"TMS18F1436P0049",-1.438
"TMS18F1076P0077",-1.4529
"TMS13F1343P0022",-1.4535
"TMS18F1361P0041",-1.4563
"TMS18F1520P0039",-1.4837
"TMS18F1342P0003",-1.4851
"TMS18F1048P0023",-1.5008
"TMS18F1274P0020",-1.5138
"TMS18F1345P0012",-1.5171
