"ENTRY","BLUP"
"TMS18F1291P0014",0.6826
"TMS18F1085P0012",0.6768
"TMS18F1338P0013",0.6569
"TMS18F1339P0012",0.6279
"TMS18F1217P0121",0.5782
"TMS18F1306P0114",0.5748
"TMS18F1345P0012",0.5666
"TMS18F1309P0074",0.5507
"TMS18F1313P0001",0.5405
"TMS18F1359P0001",0.5388
"TMS18F1059P0015",0.5169
"TMS18F1336P0014",0.5053
"TMS18F1323P0041",0.4999
"TMS18F1562P0026",0.4384
"TMS18F1327P0013",0.425
"TMS18F1305P0138",0.4224
"TMS18F1333p0013",0.376
"TMS13F1020P0001",0.3521
"TMS18F1319P0061",0.3369
"TMS18F1120P0006",0.3172
"TMS18F1335P0021",0.3163
"TMS18F1318P0036",0.314
"TMS18F1331P0013",0.3065
"TMS18F1291P0026",0.3037
"TMS18F1004P0008",0.295
"TMS18F1040P0054",0.2893
"TMS18F1344P0014",0.2618
"TMS18F1338P0099",0.2581
"TMS18F1344P0198",0.2532
"TMS18F1353p0017",0.2394
"TMS18F1003P0009",0.2299
"TMS18F1478P0047",0.2107
"TMS18F1210P0021",0.1781
"TMS18F1339P0015",0.1595
"TMS18F1342P0017",0.1497
"TMS18F1324P0092",0.1494
"TMS18F1345P0043",0.1494
"TMS18F1352P0002",0.1417
"TMS18F1076P0112",0.1284
"TMS18F1373P0028",0.1151
"TMS18F1349P0149",0.0673
"TMS18F1076P0066",0.0656
"TMS18F1262P0015",0.057
"TMS18F1350P0038",0.0398
"TMS18F1317P0123",0.0316
"TMS18F1338P0085",0.0281
"TMS18F1310P0151",0.0152
"TMS18F1132P0042",-0.0132
"TMS18F1489P0040",-0.0195
"TMS18F1083P0028",-0.0387
"TMS18F1217P0111",-0.0868
"TMS18F1350P0041",-0.103
"TMS18F1340P0001",-0.1145
"TMS18F1205P0010",-0.1346
"TMS18F1319P0100",-0.1757
"TMS18F1003P0010",-0.2931
"TMS18F1007P0005",-0.3221
"TMS18F1076P0103",-0.3329
"TMS18F1040P0032",-0.3657
"TMS18F1295P0030",-0.4089
"TMS18F1217P0091",-0.442
"TMS18F1350P0026",-0.511
"TMS18F1051P0063",-0.5118
"TMS18F1355p0030",-0.5152
"TMS18F1060P0067",-0.5467
"TMS18F1310P0168",-0.5468
"TMS18F1138P0030",-0.5703
"TMS18F1217P0034",-0.6428
