"ENTRY","BLUP"
"TMS18F1189P0013",4.631
"TMS18F1278P0183",4.4976
"TMS18F1286P0012",4.3225
"TMS18F1299P0005",4.3008
"TMS18F1318P0018",4.1189
"TMS18F1472P0042",3.7705
"IITA-TMS-IBA000070",3.7386
"TMS18F1004P0008",3.6629
"TMS18F1355P0081",3.5296
"TMS18F1314P0026",3.5227
"TMS18F1059P0015",3.5176
"TMS18F1150P0011",3.4882
"TMS18F1373P0028",3.4153
"TMS18F1310P0088",3.4128
"TMS18F1344P0003",3.3437
"TMS18F1258P0147",3.3347
"TMS18F1328P0027",3.317
"TMS18F1217P0091",3.275
"TMS18F1305P0039",3.2681
"TMS18F1348P0098",3.2653
"TMS18F1331P0016",3.2508
"TMS18F1107P0020",3.2081
"TMS18F1310P0151",3.1021
"TMS18F1063P0008",3.0534
"TMS18F1291P0026",3.0194
"TMS18F1156P0016",3.0086
"TMS18F1028P0003",2.9629
"TMEB419",2.9122
"TMS18F1344P0014",2.8303
"TMS18F1539P0063",2.7363
"TMS18F1349P0157",2.7186
"TMS18F1065P0037",2.6646
"TMS18F1076P0121",2.659
"TMS18F1209P0015",2.648
"TMS18F1295P0030",2.6046
"TMS18F1165P0008",2.5746
"TMS18F1047P0046",2.5694
"TMS18F1224P0014",2.541
"TMS18F1338P0116",2.5405
"TMS18F1389P0021",2.5297
"TMS18F1355p0025",2.503
"TMS18F1076P0106",2.4123
"TMS18F1324p0026",2.3953
"TMS18F1258P0156",2.3786
"UNKNOWN1",2.3537
"TMS18F1055P0036",2.3408
"TMS18F1365P0022",2.3209
"TMS18F1152P0003",2.2734
"TMS18F1436P0053",2.2493
"TMS18F1336P0015",2.2342
"TMS18F1353P0038",2.2303
"TMS18F1069P0023",2.2288
"TMS18F1319P0033",2.2152
"TMS18F1280P0086",2.1877
"TMS18F1447P0078",2.1803
"TMS18F1369P0015",2.1445
"TMS18F1076P0112",2.128
"TMS18F1076P0117",2.1155
"TMS18F1377P0007",2.081
"TMS18F1305P0040",2.0783
"TMS18F1041P0002",2.0647
"TMS18F1334P0003",2.0647
"TMS18F1165P0018",2.0579
"TMS18F1153P0053",2.0373
"TMS18F1277P0031",2.0267
"TMS18F1298P0017",1.9586
"TMS18F1562P0023",1.9581
"TMS18F1076P0110",1.9334
"TMS18F1215P0027",1.9286
"TMS18F1272P0037",1.914
"TMS18F1310P0148",1.9123
"TMS18F1343P0064",1.9077
"TMS18F1277P0007",1.9055
"TMS18F1367P0030",1.8867
"TMS18F1056P0019",1.8709
"TMS18F1308P0084",1.8391
"TMS18F1132P0078",1.8106
"TMS18F1355P0120",1.8009
"TMS18F1278P0068",1.7962
"TMS18F1345P0043",1.7708
"TMS18F1349P0123",1.7539
"TMS18F1178P0046",1.7127
"TMS18F1048P0023",1.689
"TMS18F1340P0001",1.6774
"TMS18F1007P0004",1.6211
"TMS18F1208P0005",1.6203
"TMS18F1447P0045",1.6197
"TMS18F1306P0127",1.5926
"TMS18F1366P0014",1.5827
"TMS18F1348P0117",1.5666
"TMS18F1520P0050",1.5542
"TMS18F1005P0023",1.5513
"TMS18F1314P0042",1.537
"TMS18F1364P0027",1.5003
"TMS18F1344P0147",1.4962
"TMS18F1291P0014",1.489
"TMS18F1280P0112",1.4849
"TMS18F1372P0024",1.4693
"TMS18F1421P0005",1.4523
"TMS18F1225P0030",1.4514
"TMS18F1324P0107",1.4369
"TMS18F1217P0111",1.4305
"TMS18F1426P0001",1.4303
"TMS18F1335P0021",1.4195
"TMS18F1280P0151",1.3191
"TMS18F1348P0101",1.2951
"TMS18F1424P0020",1.2898
"TMS18F1096P0013",1.2883
"TMS18F1051P0059",1.2766
"TMS18F1142P0017",1.2624
"TMS18F1324P0089",1.2581
"TMS18F1240P0026",1.2515
"TMS18F1259P0131",1.2455
"TMS18F1038P0056",1.2434
"TMS18F1338P0085",1.2385
"TMS18F1318P0054",1.2217
"TMS18F1349P0126",1.2137
"TMS18F1350P0082",1.2025
"TMS18F1127P0010",1.1998
"TMS18F1073P0035",1.197
"TMS18F1312P0033",1.163
"TMS18F1371P0001",1.144
"TMS18F1344P0100",1.102
"TMS18F1347P0029",1.0727
"TMS18F1335P0001",1.0431
"TMS18F1350P0041",1.0429
"TMS18F1324P0070",1.0164
"TMS18F1016P0010",1.0038
"TMS18F1562P0030",0.9583
"TMS18F1305P0007",0.9406
"TMS18F1344P0159",0.9313
"TMS18F1081P0014",0.9282
"TMS18F1365P0005",0.909
"TMS18F1090P0031",0.9054
"TMS18F1354P0027",0.8968
"TMS18F1476P0047",0.8937
"TMS18F1305P0138",0.873
"TMS18F1217P0075",0.8347
"TMS18F1076P0066",0.8262
"TMS18F1287P0029",0.8214
"TMS18F1343P0014",0.7779
"TMS18F1352P0049",0.7743
"TMS18F1040P0032",0.7718
"TMS18F1132P0083",0.7631
"TMS18F1469P0062",0.7569
"TMS18F1343P0012",0.7443
"TMS18F1138P0030",0.7413
"TMS18F1277P0045",0.7324
"TMS18F1328P0032",0.7304
"TMS18F1344P0133",0.7284
"TMS18F1268P0019",0.7263
"TMS18F1396P0032",0.716
"TMS18F1355P0089",0.7117
"TMS18F1310P0168",0.7075
"TMS18F1323p0025",0.702
"TMS18F1038P0087",0.6912
"TMS13F1307P0016",0.6858
"TMS18F1309P0074",0.6844
"TMS18F1355p0038",0.6818
"TMS18F1278P0180",0.6618
"TMS18F1312P0039",0.6558
"TMS18F1217P0095",0.6191
"TMS18F1350P0065",0.611
"TMS18F1323P0041",0.6
"TMS18F1330P0009",0.5959
"TMS18F1319P0100",0.5934
"TMS18F1313P0053",0.585
"TMS18F1336P0014",0.5777
"TMS18F1305P0017",0.5653
"TMS18F1114P0039",0.5395
"TMS18F1369P0014",0.5356
"TMS18F1377P0023",0.5199
"TMS18F1295P0023",0.5177
"TMS18F1208P0007",0.4955
"TMS18F1003P0010",0.4939
"TMS18F1262P0008",0.4878
"TMS18F1348P0157",0.4861
"TMS18F1361P0041",0.4749
"TMS18F1051P0063",0.4736
"TMS18F1348P0095",0.4463
"TMS18F1319P0121",0.4447
"TMS18F1371P0011",0.4428
"TMS18F1174P0011",0.4263
"TMS18F1343P0019",0.4181
"TMS18F1302P0018",0.418
"TMS18F1069P0033",0.4134
"TMS18F1355p0030",0.3929
"TMS18F1163P0035",0.3899
"TMS18F1280P0091",0.3865
"TMS18F1327P0006",0.3672
"TMS18F1372P0041",0.3665
"TMS18F1307P0001",0.3451
"TMS18F1258P0153",0.3409
"TMS18F1082P0024",0.3405
"TMS18F1149P0024",0.3389
"TMS18F1305P0031",0.3228
"TMS18F1020P0027",0.3218
"TMS18F1353P0023",0.3199
"TMS18F1396P0017",0.3157
"TMS18F1348P0113",0.3124
"TMS18F1364P0022",0.3104
"UNKNOWN2",0.3005
"TMS18F1424P0021",0.2747
"TMS18F1391P0004",0.2621
"TMS18F1447P0062",0.261
"TMS18F1395P0038",0.2479
"TMS18F1338P0099",0.2441
"TMS18F1331P0013",0.2216
"TMS18F1337P0044",0.2201
"TMS18F1047p0012",0.2127
"TMS18F1308P0082",0.2072
"TMS18F1350P0038",0.2029
"TMS18F1345P0056",0.2017
"TMS18F1295P0035",0.1578
"TMS18F1489P0038",0.1571
