"ENTRY","BLUP"
"TMS18F1299P0005",2.815
"TMS18F1295P0030",2.7684
"TMS18F1324p0026",2.6476
"TMEB419",2.5727
"TMS18F1178P0046",2.5521
"TMS18F1189P0013",2.4502
"TMS18F1310P0088",2.3607
"TMS18F1318P0036",2.3179
"TMS18F1277P0007",2.313
"TMS18F1271P0001",2.3114
"TMS18F1305P0039",2.2418
"IITA-TMS-IBA000070",2.2415
"TMS18F1310P0151",2.2033
"TMS18F1063P0008",2.1715
"TMS18F1336P0015",2.1532
"TMS18F1338P0116",2.1175
"TMS18F1028P0003",2.0116
"TMS18F1395P0038",2.0104
"TMS18F1150P0011",2.0025
"TMS18F1348P0098",1.9489
"TMS18F1165P0008",1.925
"TMS18F1258P0147",1.8918
"TMS18F1090P0031",1.8703
"TMS18F1345P0001",1.8688
"TMS18F1344P0100",1.8315
"TMS18F1272P0037",1.8246
"TMS18F1240P0026",1.821
"TMS18F1286P0012",1.7968
"TMS18F1056P0019",1.7966
"TMS18F1323P0041",1.7649
"TMS18F1208P0007",1.7495
"TMS18F1389P0021",1.6974
"TMS18F1355p0025",1.6908
"TMS18F1334P0003",1.6778
"TMS18F1152P0003",1.6625
"TMS18F1156P0016",1.6501
"TMS18F1343P0064",1.6487
"TMS18F1354P0027",1.6323
"TMS18F1341P0037",1.6278
"TMS18F1081P0014",1.6226
"TMS18F1314P0007",1.5926
"TMS18F1278P0183",1.5754
"TMS18F1320P0086",1.5517
"TMS18F1319P0061",1.5363
"TMS18F1258P0156",1.5236
"TMS18F1262P0008",1.5228
"TMS18F1004P0008",1.5194
"TMS18F1331P0016",1.5123
"TMS18F1328P0027",1.5065
"TMS18F1353P0038",1.5011
"TMS18F1208P0005",1.497
"TMS18F1305P0040",1.4936
"TMS18F1302P0018",1.483
"TMS18F1076P0117",1.4768
"TMS18F1298P0017",1.4622
"UNKNOWN2",1.4576
"TMS18F1365P0022",1.4361
"TMS18F1047P0046",1.4317
"TMS18F1096P0013",1.4218
"TMS18F1076P0112",1.4137
"TMS18F1127P0010",1.4108
"TMS18F1107P0020",1.3876
"TMS18F1343P0014",1.3771
"TMS18F1313P0013",1.3721
"TMS18F1069P0023",1.3714
"TMS18F1280P0091",1.369
"TMS18F1318P0054",1.3657
"TMS18F1138P0030",1.364
"TMS18F1369P0014",1.3636
"TMS18F1344P0014",1.3536
