"ENTRY","BLUP"
"TMS18F1391P0004",0.5071
"TMS18F1348P0097",0.5037
"TMS18F1132P0083",0.492
"TMS18F1338P0116",0.4914
"TMS18F1317P0123",0.4549
"TMS18F1280P0126",0.4512
"TMS18F1327P0006",0.4379
"TMS18F1310P0168",0.4289
"TMS18F1350P0091",0.4207
"TMS18F1369P0014",0.4138
"TMS18F1344P0014",0.4114
"TMS13F1307P0016",0.4084
"TMS18F1322P0019",0.4032
"TMS18F1028P0030",0.4025
"TMS18F1348P0095",0.4008
"TMS18F1359P0001",0.393
"TMS18F1319P0100",0.3919
"TMS18F1120P0006",0.378
"TMS18F1336P0015",0.3751
"TMS18F1056P0066",0.3657
"TMS18F1278P0165",0.3653
"TMS18F1010P0011",0.3624
"TMS18F1355p0038",0.3622
"TMS18F1205P0010",0.3606
"TMS18F1476P0047",0.3399
"TMS18F1268P0019",0.3167
"TMS18F1258P0153",0.2925
"TMS18F1055P0044",0.2797
"TMS18F1312P0039",0.2641
"TMS18F1320P0082",0.262
"TMS18F1308P0082",0.2605
"TMS18F1217P0075",0.2536
"TMS18F1260P0060",0.2521
"TMS18F1539P0073",0.2511
"TMS18F1295P0023",0.2482
"TMS18F1047P0049",0.23
"TMS18F1191P0002",0.2224
"TMS18F1114P0039",0.2071
"TMS18F1409P0008",0.203
"TMS18F1208P0007",0.2024
"TMS18F1134P0010",0.134
"TMS18F1349P0065",0.1284
"TMS18F1389P0031",0.1262
"TMS18F1520P0039",0.126
"TMS18F1371P0001",0.1192
"TMS18F1506P0018",0.1179
"TMS18F1001P0014",0.115
"TMS18F1309P0062",0.102
"TMS18F1562P0025",0.096
"TMS18F1003P0010",0.0944
"TMS18F1324P0171",0.0896
"TMS18F1366P0014",0.0871
"TMS18F1113P0002",0.0463
"TMS18F1041P0002",0.0333
"TMS18F1295P0035",0.0289
"TMS18F1038P0087",0.0159
"TMS18F1320P0051",-0.0145
"TMS18F1291P0026",-0.0197
"TMS18F1060P0067",-0.0394
"TMS18F1339P0015",-0.0423
"TMS18F1152P0003",-0.0798
"TMS18F1372P0001",-0.1055
"TMS18F1179P0008",-0.107
"TMS18F1221P0053",-0.1105
"TMS18F1263P0037",-0.1329
"TMS18F1305P0039",-0.1451
"TMS18F1038P0056",-0.1465
"TMS18F1278P0098",-0.148
"TMS18F1076P0066",-0.1782
"TMS18F1284P0003",-0.2224
"TMEB419",-0.2245
"TMS18F1350P0056",-0.2273
"TMS18F1278P0068",-0.2517
"TMS18F1350P0038",-0.2653
"TMS18F1217P0111",-0.2696
"TMS18F1350P0065",-0.2724
"TMS18F1338P0085",-0.2818
"TMS18F1335P0001",-0.2822
"TMS18F1478P0047",-0.2887
"TMS18F1338P0067",-0.2901
"TMS18F1355p0030",-0.2912
"TMS18F1424P0021",-0.312
"TMS18F1174P0011",-0.3124
"TMS18F1047p0012",-0.3209
"TMS18F1348P0101",-0.3465
"TMS18F1355P0120",-0.3465
"TMS18F1346P0023",-0.3548
"TMS18F1042P0009",-0.3567
"TMS18F1335P0021",-0.3693
"TMS18F1240P0024",-0.3715
"TMS18F1352P0049",-0.3726
"TMS18F1389P0021",-0.3946
"TMS18F1310P0088",-0.42
"TMS18F1308P0084",-0.4235
"TMS18F1472P0042",-0.4674
"TMS18F1319P0159",-0.4877
"TMS18F1333P0012",-0.4935
"TMS18F1426P0001",-0.5151
"TMS18F1063P0008",-0.5181
"TMS18F1348P0051",-0.5293
"TMS18F1018P0001",-0.5401
"TMS18F1343P0012",-0.5773
"TMS18F1258P0147",-0.6004
"TMS18F1505P0047",-0.6004
"TMS18F1396P0017",-0.6049
"TMS18F1217P0121",-0.608
"TMS18F1260P0054",-0.618
"TMS18F1278P0183",-0.622
"TMS18F1314P0007",-0.6295
"TMS18F1056P0016",-0.6418
"TMS18F1280P0151",-0.6919
"IITA-TMS-IBA000070",-0.7134
"TMS18F1264P0058",-0.7192
"TMS18F1081P0014",-0.7217
"TMS18F1175P0053",-0.7456
"IITA-TMS-IBA30572",-0.7458
"TMS18F1055P0036",-0.7504
"TMS18F1076P0103",-0.764
"TMS18F1277P0031",-0.7781
"TMS18F1377P0023",-0.7787
"TMS18F1365P0024",-0.7884
"TMS18F1138P0030",-0.8227
"TMS18F1224P0014",-0.8264
"TMS18F1127P0011",-0.8315
"TMS18F1165P0018",-0.8482
"TMS18F1225P0030",-0.8671
"TMS18F1138P0028",-0.8823
"TMS18F1076P0110",-0.8841
"TMS18F1348P0117",-0.8898
"TMS18F1485P0022",-0.9013
"TMS18F1348P0039",-0.9248
"TMS18F1280P0136",-0.9419
"TMS18F1343P0019",-0.9664
"TMS18F1277P0045",-0.9909
"TMS18F1262P0008",-1.0017
"TMS18F1353P0038",-1.0098
"TMS18F1291P0014",-1.0144
"TMS18F1278P0180",-1.0307
"TMS18F1320P0086",-1.0581
"TMS18F1371P0011",-1.0594
"TMS18F1350P0082",-1.0677
"TMS18F1331P0016",-1.0761
"TMS18F1250P0050",-1.0836
"TMS18F1277P0007",-1.0881
"TMS18F1341P0037",-1.0998
"TMS18F1324P0089",-1.1111
"TMS18F1217P0034",-1.1248
"TMS18F1337P0049",-1.125
"TMS18F1520P0050",-1.1264
"TMS13F1020P0001",-1.2428
"TMS18F1330P0008",-1.2563
"IITA-TMS-IBA982101",-1.2698
"TMS18F1324p0026",-1.2744
"TMS18F1323P0041",-1.3079
"TMS18F1038P0010",-1.3357
"TMS18F1388P0012",-1.3441
"TMS18F1217P0114",-1.3605
"TMS18F1051P0063",-1.3958
"TMS18F1481P0015",-1.4191
"TMS18F1349P0149",-1.4208
"TMS18F1209P0015",-1.4238
"TMS18F1092P0016",-1.441
"TMS18F1481P0009",-1.4704
"TMS18F1469P0062",-1.4716
"TMS18F1361P0041",-1.4741
"TMS18F1218P0003",-1.488
"TMS18F1306P0114",-1.4883
"TMS18F1020P0027",-1.4895
"TMS18F1344P0100",-1.5372
"TMS18F1324P0107",-1.5508
"TMS18F1348P0088",-1.5526
"TMS18F1308P0114",-1.5583
"TMS18F1320P0087",-1.5679
"TMS18F1447P0045",-1.5845
"UNKNOWN1",-1.6071
"TMS18F1280P0140",-1.6192
"TMS18F1489P0040",-1.6654
"TMS18F1307P0001",-1.7126
"TMS18F1539P0063",-1.7165
"TMS18F1306P0135",-1.7209
"TMS18F1324P0046",-1.7608
"TMS18F1365P0022",-1.8263
"TMS18F1489P0038",-1.8324
"TMS18F1016P0010",-1.8519
"TMS18F1373P0028",-1.8583
"TMS18F1085P0012",-1.8653
"TMS18F1001P0020",-1.9155
"TMS18F1064P0027",-1.9533
"TMS18F1408P0006",-1.9761
"TMS18F1348P0098",-1.9764
"TMS18F1305P0019",-1.9806
"TMS18F1215P0027",-1.9908
"TMS18F1058P0019",-2.0047
"TMS18F1342P0017",-2.0299
"TMS18F1345P0056",-2.0432
"TMS18F1306P0129",-2.0474
"TMS18F1180P0033",-2.0608
"TMS18F1341P0044",-2.086
"TMS18F1318P0016",-2.0864
"TMS18F1040P0054",-2.1051
