"ENTRY","BLUP"
"TMS18F1076P0106",2.6505
"TMS18F1334P0003",2.5083
"TMS18F1424P0020",2.5065
"TMS18F1355P0081",2.4615
"TMS18F1355p0025",2.4504
"TMS18F1336P0015",2.3761
"TMS18F1345P0043",2.3612
"TMS18F1318P0018",2.3487
"TMS18F1005P0023",2.315
"IITA-TMS-IBA000070",2.2202
"TMS18F1277P0007",2.1918
"TMS18F1343P0064",2.1463
"TMS18F1338P0116",2.137
"TMS18F1330P0020",2.0522
"TMS18F1318P0054",2.0256
"TMS18F1317P0119",2.0047
"TMS18F1344P0198",1.9975
"TMS18F1298P0017",1.9815
"TMS18F1277P0031",1.9504
"TMS18F1314P0042",1.9242
"TMS18F1348P0095",1.9101
"TMS18F1299P0005",1.9084
"TMS18F1004P0008",1.8806
"TMS18F1063P0008",1.8803
"TMS18F1217P0111",1.8772
"TMS18F1331P0016",1.8586
"TMS18F1165P0008",1.8381
"TMS18F1278P0068",1.827
"TMEB419",1.822
"TMS18F1324P0089",1.7951
"TMS18F1389P0021",1.7672
"TMS18F1472P0042",1.7434
"TMS18F1163P0044",1.7031
"TMS18F1340P0001",1.6887
"TMS18F1352P0049",1.6881
"TMS18F1278P0183",1.6464
"TMS18F1069P0023",1.632
"TMS18F1328P0027",1.6271
"TMS18F1051P0059",1.6193
"TMS18F1302P0018",1.6142
"TMS13F1307P0016",1.6032
"TMS18F1038P0056",1.6007
"TMS18F1372P0024",1.5959
"TMS18F1349P0126",1.5805
"TMS18F1380P0003",1.5769
"TMS18F1355P0089",1.5438
"TMS18F1310P0151",1.5338
"TMS18F1291P0026",1.5314
"TMS18F1280P0151",1.5283
"TMS18F1240P0026",1.5218
"TMS18F1355p0030",1.4853
"TMS18F1319P0121",1.4739
"TMS18F1309P0074",1.4675
"TMS18F1189P0013",1.4632
"TMS18F1028P0003",1.456
"TMS18F1349P0123",1.4422
"TMS18F1150P0011",1.4131
"TMS18F1312P0039",1.4105
"TMS18F1395P0038",1.4098
"TMS18F1076P0121",1.399
"TMS18F1331P0013",1.3862
"TMS18F1539P0063",1.3831
"TMS18F1364P0027",1.3816
"TMS18F1319P0033",1.3747
"TMS18F1298P0044",1.3669
"TMS18F1047p0012",1.3617
"TMS18F1310P0168",1.3586
"TMS18F1007P0004",1.34
"TMS18F1335P0001",1.3143
"TMS18F1178P0046",1.3045
"TMS18F1305P0039",1.2955
"TMS18F1065P0037",1.2946
"TMS18F1295P0030",1.282
"TMS18F1258P0147",1.2727
"TMS18F1377P0007",1.2704
"TMS18F1076P0110",1.2657
"TMS18F1319P0159",1.2477
"TMS18F1007P0005",1.2424
"TMS18F1076P0077",1.2413
"TMS18F1233p0013",1.2332
"TMS18F1341P0044",1.2243
"TMS18F1209P0015",1.224
"TMS13F1343P0044",1.2149
"TMS18F1344P0003",1.1862
"TMS18F1127P0010",1.1777
"TMS18F1310P0088",1.1759
"TMS18F1047P0046",1.1743
"TMS18F1178P0010",1.1612
"TMS18F1305P0031",1.1599
"TMS18F1352P0002",1.1557
"TMS18F1018P0001",1.1543
"TMS18F1562P0023",1.1402
"TMS18F1353P0022",1.1382
"TMS18F1323p0025",1.134
"TMS18F1344P0153",1.1288
"TMS18F1344P0014",1.1255
"TMS18F1211P0035",1.1159
"TMS18F1344P0159",1.1101
"TMS18F1280P0107",1.1063
"TMS18F1306P0127",1.1007
"TMS18F1369P0015",1.0928
"TMS18F1421P0025",1.089
"TMS18F1348P0024",1.0845
"TMS18F1369P0014",1.084
"TMS18F1291P0014",1.0757
"TMS18F1350P0026",1.0752
"TMS18F1476P0047",1.0707
"TMS18F1335P0021",1.0593
"TMS18F1373P0028",1.0583
"TMS18F1389P0031",1.0553
"TMS18F1040P0054",1.0302
"TMS18F1305P0040",1.017
"TMS18F1056P0019",1.0141
"TMS18F1319P0100",1.0029
"TMS18F1320P0082",0.9996
"TMS18F1348P0097",0.9978
"TMS18F1059P0015",0.9918
"TMS18F1421P0005",0.9787
"TMS18F1323P0041",0.9576
"TMS18F1348P0156",0.9505
"TMS18F1076P0066",0.9502
"UNKNOWN1",0.9455
"TMS18F1280P0140",0.9425
"TMS18F1354P0027",0.9369
"TMS18F1073P0038",0.9321
"TMS18F1153P0053",0.9303
"TMS18F1272P0037",0.907
"TMS18F1303P0027",0.9048
"TMS18F1347P0029",0.9038
"TMS18F1208P0007",0.898
"TMS18F1064P0027",0.8956
"TMS18F1016P0010",0.8953
"TMS18F1313P0053",0.8918
"TMS18F1348P0098",0.89
"TMS18F1295P0035",0.8662
"UNKNOWN2",0.8644
"TMS18F1319P0061",0.8472
"TMS18F1231P0011",0.8466
"TMS18F1258P0156",0.8411
"TMS18F1324p0026",0.8279
"TMS18F1278P0180",0.8221
"TMS18F1165P0018",0.8217
"TMS18F1469P0062",0.8156
"TMS18F1324P0003",0.8072
"TMS18F1348P0101",0.8065
"TMS18F1485P0022",0.7991
"TMS18F1240P0024",0.797
"TMS18F1096P0013",0.7951
"TMS18F1210P0021",0.7925
"TMS18F1060P0067",0.7896
"TMS18F1278P0118",0.7858
"TMS18F1038P0010",0.7819
"TMS18F1268P0019",0.7783
"TMS18F1081P0014",0.7768
"TMS18F1424P0021",0.7752
"TMS18F1076P0103",0.7728
"TMS18F1010P0011",0.7704
"TMS18F1271P0001",0.7689
"TMS18F1341P0037",0.7684
"TMS18F1280P0086",0.7676
"TMS18F1409P0008",0.7642
"TMS18F1320P0051",0.7601
"TMS18F1217P0075",0.7587
"TMS18F1353p0017",0.7547
"TMS18F1179P0029",0.752
"TMS18F1320P0086",0.7503
"TMS18F1447P0078",0.7442
"TMS18F1041P0002",0.7404
"TMS18F1287P0039",0.7384
"TMS18F1208P0005",0.731
"TMS18F1562P0055",0.7306
"TMS18F1090P0031",0.7235
"TMS18F1336P0014",0.7068
"TMS18F1350P0041",0.7045
"TMS18F1344P0133",0.6992
"TMS18F1344P0147",0.6908
"TMS18F1138P0030",0.689
"TMS18F1395P0055",0.6765
"TMS18F1132P0083",0.6649
"TMS18F1365P0022",0.6584
"TMS18F1310P0148",0.6536
"TMS18F1003P0009",0.6464
"TMS18F1349P0157",0.6336
"TMS18F1320P0101",0.6307
"TMS18F1308P0084",0.6261
"TMS18F1345P0056",0.605
"TMS18F1396P0032",0.6028
"TMS18F1069P0033",0.5972
"TMS18F1350P0038",0.5908
"TMS18F1369P0010",0.5887
"TMS18F1355p0038",0.5761
"TMS18F1350P0082",0.5706
"TMS18F1481P0015",0.5653
"TMS18F1337P0044",0.5617
"TMS18F1344P0100",0.5533
"TMS18F1142P0017",0.5441
"TMS18F1144P0010",0.5379
"TMS18F1370P0008",0.5244
"TMS18F1073P0035",0.5073
"TMS18F1324P0107",0.5073
"TMS18F1003P0010",0.5068
"TMS18F1205P0010",0.5052
"TMS18F1505P0057",0.5034
"TMS18F1339P0012",0.4925
"TMS18F1343P0014",0.4909
"TMS18F1329P0011",0.4846
"TMS18F1313P0013",0.4833
"TMS18F1366P0014",0.4813
"TMS18F1132P0078",0.4798
"TMS18F1001P0014",0.4741
"TMS18F1339P0015",0.4736
"TMS18F1342P0017",0.471
"TMS18F1391P0004",0.4709
"TMS18F1324P0046",0.4681
"TMS18F1277P0045",0.4638
"TMS18F1340P0030",0.4525
"TMS18F1305P0138",0.4477
"TMS18F1127P0011",0.4453
"TMS18F1179P0008",0.4447
"TMS18F1447P0045",0.4284
"TMS18F1396P0017",0.4103
"TMS18F1058P0019",0.3832
"TMS18F1306P0135",0.3709
"TMS18F1156P0016",0.3643
"TMS18F1042P0009",0.3596
"TMS18F1338P0085",0.3584
"TMS18F1280P0112",0.3534
"TMS18F1217P0095",0.3482
"TMS18F1295P0034",0.3465
"TMS18F1355P0120",0.3198
"TMS18F1152P0003",0.3061
"TMS18F1286P0012",0.2936
"TMS18F1224P0014",0.2907
"TMS18F1348P0157",0.2892
"TMS18F1055P0044",0.2816
"TMS18F1364P0018",0.2736
"TMS18F1328P0032",0.2564
"TMS18F1562P0030",0.2237
"TMS18F1217P0091",0.2138
"TMS18F1202p0001",0.2135
"TMS18F1305P0017",0.2009
"TMS18F1221P0053",0.1969
"TMS18F1324P0092",0.1623
"TMS18F1359P0001",0.1613
"TMS13F1343P0022",0.1612
"TMS18F1361P0041",0.1454
"TMS18F1371P0011",0.1389
"TMS18F1048P0023",0.1315
"TMS18F1414P0017",0.1305
"TMS18F1343P0153",0.1243
"TMS18F1367P0030",0.1241
"TMS18F1174P0011",0.1148
"TMS18F1481P0009",0.1016
"TMS18F1296P0042",0.1013
"TMS18F1324P0070",0.0859
"TMS18F1343P0012",0.0802
"TMS18F1121P0029",0.0596
"TMS18F1092P0016",0.0585
"TMS18F1345P0001",0.0544
"TMS18F1414P0014",0.047
"TMS18F1539P0073",0.0421
"TMS18F1284P0003",0.0379
"TMS18F1372P0041",0.0328
"TMS18F1051P0063",0.0118
"TMS18F1215P0027",0.0052
"TMS18F1068P0077",-0.01
"TMS18F1312P0033",-0.0275
"TMS18F1138P0028",-0.0369
"TMS18F1325P0032",-0.0385
"TMS18F1314P0007",-0.0543
"TMS18F1338P0099",-0.0594
"TMS18F1343P0019",-0.0599
"TMS18F1396P0053",-0.0775
"TMS18F1076P0112",-0.0848
"TMS18F1289P0014",-0.0879
"TMS18F1447P0002",-0.0906
"TMS18F1107P0020",-0.0918
"TMS18F1365P0005",-0.0954
"TMS18F1353P0038",-0.0994
"TMS18F1320P0087",-0.1157
"TMS18F1260P0054",-0.1189
"TMS18F1342P0003",-0.1234
"TMS18F1222P0012",-0.1277
"TMS18F1349P0065",-0.136
"TMS18F1327P0006",-0.1398
"TMS18F1330P0009",-0.1406
"TMS18F1044P0013",-0.1453
"TMS18F1349P0064",-0.1591
"TMS18F1348P0117",-0.169
"TMS18F1338P0053",-0.1709
"TMS18F1258P0153",-0.1748
"TMS18F1175P0053",-0.1771
"TMS18F1306P0149",-0.19
"TMS18F1278P0165",-0.2275
"TMS18F1262P0008",-0.2328
"TMS18F1323P0002",-0.2344
"TMS18F1024P0020",-0.2477
"TMS18F1120P0004",-0.2567
"TMS18F1489P0038",-0.2868
"TMS18F1296P0071",-0.2902
"TMS18F1318P0036",-0.2939
"TMS18F1280P0126",-0.3117
"TMS18F1259P0131",-0.3314
"TMS18F1489P0040",-0.3368
"TMS18F1295P0023",-0.3385
"TMS18F1308P0114",-0.3387
"TMS18F1163P0035",-0.3444
"TMS18F1280P0057",-0.3458
"TMS18F1447P0062",-0.3524
"TMS18F1348P0088",-0.3564
"TMS18F1305P0007",-0.3626
"TMS18F1350P0065",-0.3655
"TMS18F1338P0067",-0.3828
"TMS18F1353P0023",-0.3893
"TMS18F1323P0024",-0.4213
"TMS18F1333P0012",-0.4214
"TMS18F1318P0007",-0.4565
"TMS18F1520P0050",-0.4669
"TMS18F1320P0032",-0.4884
"TMS18F1217P0114",-0.4916
"TMS18F1280P0136",-0.4983
"TMS18F1337P0049",-0.5028
"TMS18F1085P0012",-0.5038
"TMS18F1082P0024",-0.5467
"IITA-TMS-IBA30572",-0.5487
"TMS18F1025P0041",-0.6174
"TMS18F1083P0028",-0.6392
"TMS18F1038P0087",-0.6411
"TMS18F1138P0035",-0.6501
"TMS18F1180P0033",-0.6503
"TMS18F1265P0030",-0.6744
