"ENTRY","BLUP"
"TMS18F1007P0005",0.5411
"TMS18F1069P0023",0.5122
"TMS18F1339P0012",0.4907
"TMS18F1306P0129",0.486
"TMS18F1165P0018",0.4782
"TMS18F1328P0032",0.4248
"TMS18F1476P0047",0.397
"TMS18F1472P0042",0.3638
"TMS18F1306P0114",0.3372
"TMS18F1210P0021",0.3299
"TMS18F1319P0033",0.3109
"TMS18F1132P0042",0.2679
"TMS18F1152P0003",0.2385
"TMS18F1319P0061",0.2245
"TMS18F1331P0013",0.2172
"TMS18F1314P0042",0.2167
"TMS18F1280P0107",0.1745
"TMS18F1317P0048",0.1743
"TMS18F1350P0026",0.1627
"TMS18F1018P0001",0.1576
"TMS18F1003P0010",0.1478
"TMS18F1259P0131",0.1433
"TMS18F1260P0054",0.129
"IITA-TMS-IBA30572",0.1148
"TMS18F1338P0013",0.1147
"TMS18F1318P0018",0.1051
"TMS18F1120P0004",0.0975
"TMS18F1217P0111",0.0892
"TMS18F1336P0014",0.0866
"TMS18F1225P0030",0.0645
"TMS18F1330P0009",0.0575
"TMS18F1175P0053",0.054
"TMS18F1222P0012",0.0388
"TMS18F1271P0001",0.0027
"TMS18F1317P0059",-0.0278
"TMS18F1127P0011",-0.0549
"TMS18F1414P0017",-0.1264
"TMS18F1139P0076",-0.1336
"TMS18F1336P0015",-0.1573
"TMS18F1211P0035",-0.1645
"TMS18F1068P0077",-0.2084
"TMS18F1372P0041",-0.2238
"TMS18F1258P0153",-0.2258
"TMS18F1364P0018",-0.2296
"TMS18F1163P0042",-0.348
"TMS13F1307P0016",-0.3628
"TMS18F1003P0003",-0.3806
"TMS13F1343P0044",-0.4026
"TMS18F1005P0023",-0.418
"TMS18F1365P0018",-0.536
"TMS18F1318P0007",-0.5464
"TMS18F1221P0053",-0.5498
"TMS18F1340P0001",-0.5859
"TMS18F1414P0014",-0.5905
"TMS18F1056P0019",-0.6021
"TMS18F1505P0047",-0.6058
"TMS18F1280P0057",-0.6086
"TMS18F1149P0024",-0.6166
"TMS18F1349P0126",-0.6204
"TMS18F1215P0027",-0.666
"TMS18F1361P0041",-0.7096
"TMS18F1058P0019",-0.7105
"TMS18F1562P0026",-0.7184
"TMS18F1343P0153",-0.7212
"TMS18F1296P0042",-0.7575
"TMS18F1539P0063",-0.7972
"TMS18F1114P0039",-0.8081
"TMS18F1338P0099",-0.8547
"TMS18F1489P0038",-0.8974
"TMS18F1001P0020",-0.9134
"TMS18F1224P0014",-0.9136
"TMS18F1436P0053",-0.9193
"TMS18F1305P0040",-0.9441
"TMS18F1353p0017",-0.9615
"TMS18F1096P0024",-1.0037
"TMS18F1277P0007",-1.0244
"TMS18F1332P0002",-1.0292
"TMS18F1040P0032",-1.0627
"TMS18F1355p0030",-1.0698
"TMS18F1359P0001",-1.0741
"TMS18F1001P0014",-1.1014
"TMS18F1218P0003",-1.1921
"TMS18F1278P0118",-1.2006
"TMS18F1069P0033",-1.2407
"TMS18F1348P0131",-1.2469
"TMS18F1396P0053",-1.2689
"TMS18F1306P0149",-1.2907
"TMS18F1073P0038",-1.3132
"TMS18F1349P0064",-1.3155
"TMS18F1004P0008",-1.3216
"TMS18F1047p0012",-1.3231
"TMS18F1038P0056",-1.4271
"TMS18F1076P0121",-1.4607
"TMS18F1505P0057",-1.4732
"TMS18F1447P0045",-1.4921
"TMS18F1343P0019",-1.5012
"TMS18F1361P0018",-1.5151
"TMS18F1436P0049",-1.5379
"TMS18F1324P0046",-1.55
"TMS18F1055P0036",-1.5674
"TMS18F1278P0098",-1.5802
"TMS18F1344P0100",-1.614
"TMS18F1295P0030",-1.6951
"TMS18F1344P0003",-1.6966
"TMS18F1025P0041",-1.7185
"TMS18F1309P0062",-1.7186
"TMS18F1367P0030",-1.7336
"TMS18F1028P0030",-1.7614
"TMS18F1280P0126",-1.781
"TMS18F1068P0063",-1.7844
"TMS18F1051P0059",-1.7865
"TMS18F1478P0047",-1.8158
"TMS18F1038P0010",-1.8166
"TMS18F1334P0023",-1.8184
"TMS18F1092P0016",-1.8203
"TMS18F1138P0028",-1.826
"TMS18F1042P0009",-1.8316
"TMS18F1208P0007",-1.8626
"TMS18F1024P0020",-1.8755
"TMS18F1562P0055",-1.9176
"TMS18F1132P0078",-1.9504
"TMS18F1268P0019",-1.952
"TMS18F1233p0013",-2.0259
"TMS18F1352P0049",-2.0544
"TMS18F1041P0005",-2.0693
"TMS18F1377P0023",-2.1103
"TMS18F1287P0029",-2.1137
"TMS18F1350P0065",-2.1252
"TMS18F1365P0024",-2.1422
"TMS18F1324p0026",-2.1578
"TMS18F1073P0035",-2.1668
"TMS18F1348P0157",-2.1786
"TMS18F1327P0013",-2.2076
"TMS18F1280P0112",-2.2774
"TMS18F1047P0049",-2.2839
"TMS18F1048P0023",-2.3351
"TMS18F1191P0002",-2.3388
"TMS18F1348P0095",-2.4121
"TMS18F1318P0036",-2.4397
"TMS18F1334P0003",-2.4414
"TMS18F1348P0024",-2.5326
"TMS18F1324P0070",-2.5579
"TMS18F1295P0035",-2.5787
"TMEB419",-2.5904
"TMS18F1520P0039",-2.6608
"TMS18F1178P0046",-2.6784
"TMS18F1320P0086",-2.6897
"TMS18F1132P0083",-2.6941
"TMS18F1308P0084",-2.7113
"TMS18F1365P0005",-2.7168
"TMS18F1350P0091",-2.7191
"TMS18F1308P0114",-2.7287
"TMS18F1258P0062",-2.7316
"TMS18F1065P0037",-2.7604
"TMS18F1371P0001",-2.7631
"TMS18F1447P0078",-2.7666
"TMS18F1320P0082",-2.7686
"TMS18F1038P0087",-2.7796
"TMS18F1380P0003",-2.8124
"TMS18F1298P0044",-2.828
"TMS18F1327P0006",-2.924
"TMS18F1344P0147",-2.9251
"TMS18F1348P0051",-2.9251
"TMS18F1348P0092",-2.9503
"TMS18F1426P0001",-2.9941
"TMS18F1342P0017",-2.9988
"TMS18F1349P0065",-3.0706
"TMS18F1262P0015",-3.0847
"TMS18F1047P0046",-3.0929
"TMS18F1485P0020",-3.1055
"TMS18F1333p0013",-3.1126
"TMS18F1274P0020",-3.1396
"TMS18F1041P0002",-3.2178
"TMS18F1377P0007",-3.2678
"TMS18F1324P0003",-3.2834
"TMS18F1348P0101",-3.2903
"TMS18F1278P0165",-3.3036
"TMS18F1324P0171",-3.3087
"TMS18F1278P0183",-3.3258
"TMS18F1323P0041",-3.3273
"TMS18F1019P0018",-3.3372
"TMS18F1320P0051",-3.3624
"TMS18F1056P0016",-3.3642
"TMS18F1409P0008",-3.4259
"TMS18F1389P0031",-3.4265
"TMS18F1083P0028",-3.4346
"TMS18F1345P0001",-3.4482
"TMS18F1309P0074",-3.4558
"TMS18F1260P0060",-3.4643
"TMS18F1344P0014",-3.4648
"TMS18F1364P0027",-3.4702
"TMS18F1484P0036",-3.4734
"TMS18F1343P0171",-3.4826
"TMS18F1408P0006",-3.5251
"TMS18F1322P0019",-3.5931
"TMS18F1060P0067",-3.6045
"TMS18F1064P0027",-3.6701
"TMS18F1076P0066",-3.718
"TMS18F1335P0001",-3.7794
"TMS18F1280P0151",-3.8384
"TMS18F1163P0035",-3.8392
"TMS18F1307P0001",-3.8458
"TMS18F1121P0029",-3.9715
"TMS18F1076P0077",-3.9964
"TMS18F1481P0015",-4.0025
"TMS18F1040P0044",-4.0321
"TMS18F1323P0024",-4.1324
"TMS18F1324P0093",-4.1559
"TMS18F1217P0121",-4.1619
"TMS18F1047P0045",-4.2316
"TMS18F1324P0092",-4.3066
"TMS18F1144P0010",-4.3859
"TMS18F1350P0038",-4.4431
"TMS18F1302P0018",-4.4532
"TMS18F1261P0005",-4.4805
"TMS18F1480P0023",-4.4968
"TMS18F1395P0038",-4.5237
"TMS18F1280P0140",-4.6107
"TMS18F1353P0038",-4.6599
"TMS18F1342P0003",-4.7084
"TMS18F1335P0021",-4.7249
"TMS18F1348P0088",-4.7772
"TMS18F1337P0044",-4.8087
"TMS18F1295P0034",-4.8338
"TMS13F1020P0001",-4.9262
"TMS18F1324P0089",-4.974
"TMS18F1076P0106",-5.0942
"TMS18F1217P0075",-5.111
"TMS18F1278P0180",-5.1454
"TMS18F1264P0058",-5.2504
"TMS18F1328P0027",-5.2933
"TMS18F1138P0035",-5.3309
"TMS18F1326P0007",-5.4565
"TMS18F1348P0039",-5.4741
"TMS18F1113P0002",-5.6312
"TMS18F1350P0056",-5.6409
"TMS18F1539P0073",-5.7484
"TMS18F1306P0135",-5.8354
"TMS18F1323P0002",-5.836
"TMS18F1481P0009",-5.9264
"TMS18F1343P0012",-5.9498
"TMS18F1329P0011",-5.9756
"TMS18F1317P0119",-5.9757
"TMS18F1372P0001",-5.9764
"TMS18F1280P0136",-6.2221
"TMS18F1421P0025",-6.4462
"TMS18F1330P0008",-6.4497
"TMS18F1343P0014",-6.5975
"TMS18F1318P0016",-6.7473
"TMS18F1370P0008",-6.7616
"TMS18F1076P0114",-6.947
"TMS18F1076P0117",-6.9716
"TMS18F1135P0025",-7.0027
"TMS18F1325P0032",-7.3262
"TMS18F1003P0014",-7.4824
"TMS18F1346P0023",-7.6373
"TMS18F1320P0032",-7.7424
"TMS18F1282P0049",-7.7507
"TMS18F1058P0020",-7.9665
"TMS18F1132P0144",-8.2393
"TMS18F1250P0050",-8.4821
"TMS18F1338P0115",-8.5885
"TMS18F1265P0030",-8.7436
