"ENTRY","BLUP"
"TMS18F1291P0014",-0.0944
"TMS18F1324P0171",-0.0972
"TMS18F1343P0064",-0.0973
"TMS18F1207P0008",-0.0981
"TMS18F1069P0023",-0.0992
"TMS18F1287P0039",-0.1006
"TMS18F1319P0159",-0.1009
"TMS18F1343P0171",-0.1025
"TMS18F1317P0123",-0.103
"TMS18F1342P0017",-0.1039
"TMS18F1265P0030",-0.1042
"TMS18F1306P0129",-0.1089
"TMS18F1324p0026",-0.1091
"TMS18F1333P0012",-0.1104
"TMS18F1127P0010",-0.1113
"TMS18F1313P0001",-0.1117
"TMS18F1421P0005",-0.1125
"TMS18F1178P0010",-0.113
"TMS18F1317P0048",-0.1132
"TMS18F1038P0056",-0.1135
"TMS18F1004P0008",-0.1147
"TMS18F1205P0010",-0.1148
"TMS18F1041P0002",-0.115
"TMS18F1058P0020",-0.1157
"TMS18F1060P0067",-0.1168
"TMS18F1314P0007",-0.1187
"TMS18F1348P0113",-0.1189
"TMS18F1469P0062",-0.1196
"TMS18F1331P0013",-0.12
"TMS18F1395P0038",-0.1203
"TMS18F1179P0008",-0.1211
"TMS18F1040P0032",-0.1214
"TMS18F1163P0044",-0.1216
"TMS18F1350P0056",-0.1223
"TMS18F1163P0035",-0.1227
"TMS18F1388P0012",-0.1227
"TMS18F1318P0016",-0.1228
"TMS18F1308P0082",-0.1247
"TMS18F1350P0082",-0.1247
"TMS18F1355P0081",-0.1252
"TMS13F1343P0022",-0.1257
"TMS18F1085P0012",-0.1272
"TMS18F1209P0015",-0.128
"TMS18F1264P0058",-0.129
"TMS18F1370P0008",-0.1302
"TMS18F1302P0018",-0.1303
"TMS18F1332P0002",-0.1307
"TMS18F1447P0045",-0.1307
"TMS18F1340P0030",-0.1326
"IITA-TMS-IBA30572",-0.1386
"TMS18F1324P0070",-0.1421
"TMS18F1408P0006",-0.1468
"TMS18F1282P0049",-0.1537
"TMS18F1395P0010",-0.157
"TMS18F1361P0018",-0.1571
"TMS18F1215P0027",-0.1579
