"ENTRY","BLUP"
"TMS18F1391P0004",0.3805
"TMS18F1348P0097",0.3763
"TMS18F1338P0116",0.3688
"TMS18F1132P0083",0.3687
"TMS18F1317P0123",0.3424
"TMS18F1280P0126",0.3391
"TMS18F1327P0006",0.3293
"TMS18F1310P0168",0.3247
"TMS18F1350P0091",0.3157
"TMS18F1369P0014",0.3115
"TMS18F1344P0014",0.3091
"TMS13F1307P0016",0.3074
"TMS18F1028P0030",0.3032
"TMS18F1322P0019",0.3019
"TMS18F1348P0095",0.3016
"TMS18F1359P0001",0.2957
"TMS18F1319P0100",0.2942
"TMS18F1120P0006",0.2838
"TMS18F1336P0015",0.2827
"TMS18F1278P0165",0.2771
"TMS18F1056P0066",0.2742
"TMS18F1355p0038",0.2734
"TMS18F1010P0011",0.2724
"TMS18F1205P0010",0.2705
"TMS18F1476P0047",0.2542
"TMS18F1268P0019",0.2382
"TMS18F1258P0153",0.219
"TMS18F1055P0044",0.212
"TMS18F1312P0039",0.199
"TMS18F1320P0082",0.1985
"TMS18F1308P0082",0.1945
"TMS18F1217P0075",0.1908
"TMS18F1539P0073",0.1901
"TMS18F1295P0023",0.1871
"TMS18F1260P0060",0.187
"TMS18F1047P0049",0.1729
"TMS18F1191P0002",0.1688
"TMS18F1114P0039",0.1547
"TMS18F1409P0008",0.1531
"TMS18F1208P0007",0.1507
"TMS18F1134P0010",0.0995
"TMS18F1349P0065",0.098
"TMS18F1520P0039",0.0946
"TMS18F1389P0031",0.0929
"TMS18F1371P0001",0.0895
"TMS18F1506P0018",0.0882
"TMS18F1001P0014",0.087
"TMS18F1309P0062",0.0737
"TMS18F1562P0025",0.0713
"TMS18F1003P0010",0.071
"TMS18F1324P0171",0.0683
"TMS18F1366P0014",0.0658
"TMS18F1113P0002",0.0348
"TMS18F1041P0002",0.0278
"TMS18F1295P0035",0.0206
"TMS18F1038P0087",0.0123
"TMS18F1320P0051",-0.01
"TMS18F1291P0026",-0.0159
"TMS18F1060P0067",-0.0302
"TMS18F1339P0015",-0.0314
"TMS18F1152P0003",-0.0606
"TMS18F1372P0001",-0.0789
"TMS18F1179P0008",-0.0803
"TMS18F1221P0053",-0.0828
"TMS18F1263P0037",-0.0991
"TMS18F1038P0056",-0.109
"TMS18F1305P0039",-0.1098
"TMS18F1278P0098",-0.1116
"TMS18F1076P0066",-0.1311
"TMEB419",-0.1685
"TMS18F1350P0056",-0.1695
"TMS18F1284P0003",-0.1697
"TMS18F1278P0068",-0.1891
"TMS18F1350P0038",-0.1985
"TMS18F1217P0111",-0.2023
"TMS18F1350P0065",-0.2057
"TMS18F1335P0001",-0.212
"TMS18F1338P0085",-0.2142
"TMS18F1338P0067",-0.2167
"TMS18F1478P0047",-0.2174
"TMS18F1355p0030",-0.219
"TMS18F1174P0011",-0.2351
"TMS18F1424P0021",-0.2351
"TMS18F1047p0012",-0.242
"TMS18F1355P0120",-0.2611
"TMS18F1348P0101",-0.2613
"TMS18F1042P0009",-0.266
"TMS18F1346P0023",-0.2679
"TMS18F1335P0021",-0.2749
"TMS18F1240P0024",-0.2789
"TMS18F1352P0049",-0.2801
"TMS18F1389P0021",-0.2957
"TMS18F1310P0088",-0.3149
"TMS18F1308P0084",-0.3169
"TMS18F1472P0042",-0.3506
"TMS18F1319P0159",-0.3655
"TMS18F1333P0012",-0.3713
"TMS18F1426P0001",-0.387
"TMS18F1063P0008",-0.3887
"TMS18F1348P0051",-0.3955
"TMS18F1018P0001",-0.4046
"TMS18F1343P0012",-0.433
"TMS18F1258P0147",-0.452
"TMS18F1505P0047",-0.452
"TMS18F1396P0017",-0.4553
"TMS18F1217P0121",-0.4573
"TMS18F1260P0054",-0.4643
"TMS18F1278P0183",-0.4668
"TMS18F1314P0007",-0.4727
"TMS18F1056P0016",-0.4834
"TMS18F1280P0151",-0.5207
"IITA-TMS-IBA000070",-0.5353
"TMS18F1081P0014",-0.5413
"TMS18F1264P0058",-0.5416
"IITA-TMS-IBA30572",-0.5602
"TMS18F1055P0036",-0.5604
"TMS18F1175P0053",-0.5608
"TMS18F1076P0103",-0.5733
"TMS18F1377P0023",-0.5836
"TMS18F1277P0031",-0.5844
"TMS18F1365P0024",-0.5914
"TMS18F1138P0030",-0.6174
"TMS18F1224P0014",-0.6182
"TMS18F1127P0011",-0.6233
"TMS18F1165P0018",-0.6373
"TMS18F1225P0030",-0.6518
"TMS18F1138P0028",-0.6605
"TMS18F1076P0110",-0.6645
"TMS18F1348P0117",-0.6699
"TMS18F1485P0022",-0.6778
"TMS18F1348P0039",-0.6955
"TMS18F1280P0136",-0.7072
"TMS18F1343P0019",-0.7247
"TMS18F1277P0045",-0.7457
"TMS18F1262P0008",-0.7515
"TMS18F1353P0038",-0.7591
"TMS18F1291P0014",-0.7613
"TMS18F1278P0180",-0.7738
"TMS18F1320P0086",-0.7958
"TMS18F1371P0011",-0.7958
"TMS18F1350P0082",-0.8023
"TMS18F1331P0016",-0.8093
