"ENTRY","BLUP"
"TMS18F1344P0133",0.015
"TMS18F1333P0012",0.0144
"TMS18F1313P0053",0.014
"TMS18F1342P0003",0.0139
"TMS18F1562P0030",0.0139
"TMS18F1330P0009",0.0138
"TMS18F1338P0013",0.0131
"TMS18F1069P0023",0.0128
"TMS18F1306P0114",0.0127
"TMS18F1341P0037",0.0127
"TMS18F1349P0157",0.0127
"TMS18F1324P0003",0.0125
"TMS18F1096P0013",0.0118
"TMS18F1114P0039",0.0115
"TMS18F1280P0091",0.0115
"TMS18F1348P0156",0.0108
"TMS18F1396P0032",0.0104
"TMS18F1520P0050",0.01
"TMS18F1280P0136",0.0098
"TMS18F1484P0036",0.0097
"TMS18F1209P0015",0.0093
"TMS18F1313P0013",0.0091
"TMS18F1291P0014",0.0089
"TMS18F1189P0013",0.0082
"TMS18F1007P0004",0.0081
"TMS18F1322P0019",0.0081
"TMS18F1371P0001",0.0074
"TMS18F1365P0005",0.0058
"TMS18F1163P0042",0.0057
"TMS18F1028P0003",0.0055
"TMS18F1217P0095",0.0054
"TMS18F1355p0030",0.0052
"TMEB419",0.0046
"TMS18F1295P0035",0.0045
"TMS18F1025P0041",0.0042
"TMS18F1083P0028",0.0033
"TMS18F1318P0054",0.0033
"TMS18F1364P0022",0.003
"TMS18F1312P0033",0.0026
"TMS18F1348P0097",0.0025
"TMS18F1278P0165",0.0024
"TMS18F1372P0024",0.0016
"TMS18F1485P0020",0.0016
"TMS18F1343P0019",0.0015
"TMS18F1331P0013",0.0013
"TMS18F1082P0024",0.0007
"TMS18F1306P0127",-0.0002
"TMS18F1308P0077",-0.0005
"TMS13F1307P0016",-0.0006
"TMS18F1298P0044",-0.001
"TMS18F1010P0011",-0.0011
"TMS18F1340P0001",-0.0013
"TMS18F1373P0028",-0.0013
"TMS18F1305P0019",-0.0025
"TMS18F1296P0071",-0.0026
"TMS18F1318P0007",-0.0026
"TMS18F1366P0012",-0.0027
"TMS18F1562P0026",-0.0028
"TMS18F1369P0015",-0.0036
"TMS18F1365P0024",-0.0037
"TMS18F1003P0009",-0.0042
"TMS18F1210P0021",-0.0042
"TMS18F1367P0030",-0.0042
"TMS18F1225P0030",-0.0043
"TMS18F1120P0006",-0.0046
"TMS18F1409P0008",-0.0053
"TMS18F1007P0005",-0.0058
"TMS18F1150P0011",-0.0061
"NR130124",-0.0064
"TMS18F1354P0027",-0.0067
"TMS18F1324P0046",-0.007
"TMS18F1340P0030",-0.007
"TMS18F1038P0056",-0.0072
"TMS18F1319P0061",-0.0075
"TMS18F1350P0026",-0.0077
"TMS18F1365P0018",-0.0083
"TMS18F1132P0042",-0.0089
"TMS18F1506P0018",-0.0094
"TMS18F1268P0019",-0.0096
"TMS18F1208P0007",-0.0097
"TMS18F1224P0014",-0.0098
"TMS18F1310P0151",-0.01
"TMS18F1324P0089",-0.01
"TMS18F1389P0031",-0.0101
"TMS18F1353P0023",-0.011
"TMS18F1298P0017",-0.0116
"TMS18F1338P0067",-0.0116
"TMS18F1132P0083",-0.0121
"TMS18F1258P0062",-0.0124
"TMS18F1343P0153",-0.0128
"TMS18F1345P0043",-0.013
"TMS18F1317P0123",-0.0136
"TMS18F1044P0013",-0.0142
"TMS18F1280P0057",-0.0143
"TMS18F1318P0018",-0.0147
"TMS18F1305P0138",-0.0149
"TMS18F1135P0025",-0.0153
"TMS18F1344P0198",-0.0154
"TMS18F1152P0003",-0.0161
"TMS18F1330P0020",-0.0171
"TMS18F1056P0019",-0.0174
"TMS18F1308P0084",-0.0174
"IITA-TMS-IBA982101",-0.0189
"TMS18F1280P0086",-0.0191
"TMS18F1289P0014",-0.0199
"IITA-TMS-IBA980581",-0.0202
"TMS18F1447P0002",-0.0202
"TMS18F1344P0176",-0.0209
"TMS18F1352P0002",-0.0211
"TMS18F1350P0041",-0.0213
"TMS18F1003P0010",-0.0216
"TMS18F1240P0024",-0.0216
"TMS18F1335P0035",-0.0216
"TMS18F1191P0002",-0.0225
"TMS18F1076P0121",-0.0227
"TMS18F1040P0044",-0.0228
"TMS18F1424P0020",-0.023
"TMS18F1120P0004",-0.0233
"TMS18F1207P0008",-0.0238
"TMS18F1163P0044",-0.025
"TMS18F1327P0006",-0.0255
"TMS18F1287P0039",-0.0265
"TMS18F1272P0037",-0.0268
"TMS18F1217P0034",-0.0269
"TMS18F1319P0159",-0.029
"TMS18F1562P0055",-0.0292
"TMS18F1205P0010",-0.0296
"TMS18F1134P0010",-0.0301
"TMS18F1156P0016",-0.0303
"TMS18F1005P0023",-0.0307
"TMS18F1040P0054",-0.0309
"TMS18F1291P0026",-0.0317
"TMS18F1344P0153",-0.0318
"TMS18F1277P0007",-0.0326
"TMS18F1113P0002",-0.0328
"TMS18F1127P0010",-0.0328
"TMS18F1481P0015",-0.0329
"TMS18F1076P0103",-0.0331
"TMS18F1317P0119",-0.0331
