"ENTRY","BLUP"
"TMS18F1318P0018",-0.0183
"TMS18F1320P0082",-0.0183
"TMS18F1041P0002",-0.0184
"TMS18F1179P0008",-0.0184
"TMS18F1264P0058",-0.0184
"TMS18F1277P0007",-0.0184
"TMS18F1038P0056",-0.0186
"TMS18F1138P0028",-0.0186
"TMS18F1165P0018",-0.0186
"TMS18F1278P0165",-0.0186
"TMS18F1305P0040",-0.0186
"TMS18F1320P0032",-0.0186
"TMS18F1338P0116",-0.0186
"TMS18F1349P0157",-0.0186
"TMS18F1350P0041",-0.0186
"TMS18F1364P0027",-0.0186
"TMS18F1436P0049",-0.0186
"TMS18F1481P0009",-0.0186
"TMS18F1324P0003",-0.0187
"TMS18F1396P0017",-0.0187
"TMS18F1324P0171",-0.0188
"TMS18F1338P0099",-0.0188
"TMS18F1349P0149",-0.0188
"TMS18F1348P0024",-0.0192
"TMS18F1359P0001",-0.0192
"TMS18F1539P0063",-0.0192
"TMS18F1323P0041",-0.0193
"TMS18F1327P0006",-0.0193
"TMS18F1320P0051",-0.0195
"TMS18F1330P0009",-0.0195
"TMS18F1024P0020",-0.0197
"TMS18F1330P0020",-0.0197
"TMS18F1350P0056",-0.0197
"TMS18F1370P0008",-0.0197
"TMS18F1408P0006",-0.0197
"TMS18F1447P0002",-0.0197
"TMS18F1113P0038",-0.0202
"TMS18F1028P0003",-0.0203
"TMS18F1048P0023",-0.0203
"TMS18F1059P0015",-0.0203
"TMS18F1366P0014",-0.0203
"TMS18F1065P0037",-0.0207
"TMS18F1278P0068",-0.0207
"TMS18F1231P0011",-0.0208
"TMS18F1343P0019",-0.0208
"TMS18F1317P0059",-0.021
"TMS18F1338P0067",-0.021
"TMS18F1414P0014",-0.021
"TMS18F1289P0014",-0.0211
"TMS18F1280P0151",-0.0213
"TMS18F1331P0013",-0.0213
"TMS18F1355p0030",-0.0213
"TMS18F1277P0031",-0.0215
"TMS18F1318P0007",-0.0215
"TMS18F1348P0156",-0.0215
"TMS18F1365P0005",-0.0215
"TMS18F1396P0053",-0.0215
"TMS18F1344P0100",-0.0218
"TMS18F1007P0005",-0.0223
"TMS18F1323P0002",-0.0223
"TMS18F1278P0098",-0.0227
"TMS18F1319P0121",-0.0227
"TMS18F1320P0101",-0.0237
"TMS18F1319P0033",-0.0244
"TMS18F1354P0027",-0.0247
"TMS18F1305P0031",-0.0248
"TMS18F1217P0034",-0.0251
"TMS18F1347P0029",-0.0256
"TMS18F1261P0005",-0.0259
"TMS18F1352P0016",-0.0261
"TMS18F1175P0053",-0.0264
"TMS18F1344P0198",-0.0264
"TMS18F1485P0022",-0.0265
"TMS18F1335P0035",-0.0266
"TMS18F1313P0053",-0.0267
"TMS18F1484P0036",-0.0267
"TMS18F1286P0012",-0.0269
"TMS18F1120P0004",-0.0271
"TMS18F1280P0126",-0.0272
"TMS18F1025P0041",-0.0274
"TMS18F1139P0076",-0.0274
"TMS18F1355p0025",-0.0274
"TMS18F1371P0011",-0.0275
"TMS18F1339P0015",-0.0276
"TMS18F1352P0002",-0.0276
"TMS18F1372P0041",-0.0276
"TMS18F1044P0013",-0.0278
"TMS18F1365P0022",-0.0278
"TMS18F1355P0081",-0.028
"TMS18F1343P0153",-0.0281
"TMS13F1343P0022",-0.0282
"TMS18F1291P0014",-0.0283
"TMS18F1150P0011",-0.0284
"TMS18F1202p0001",-0.0285
"TMS18F1218P0003",-0.0285
"TMS18F1260P0054",-0.0285
"NR130124",-0.0286
"TMS18F1180P0033",-0.0286
"TMS18F1324P0070",-0.0286
"TMS18F1505P0047",-0.0287
"TMS18F1562P0055",-0.0287
"TMS18F1296P0071",-0.029
"TMS18F1127P0010",-0.0291
"TMS18F1274P0020",-0.0293
