"ENTRY","BLUP"
"TMS18F1278P0183",0.0071
"TMS18F1313P0013",0.0057
"TMS18F1306P0114",0.0053
"TMS18F1163P0035",0.0049
"TMS18F1365P0022",0.0026
"TMS18F1310P0088",0.0016
"TMS18F1047p0012",0.0012
"TMS18F1323P0041",0.0012
"TMS18F1327P0006",0.0012
"TMS18F1139P0076",-0.001
"TMS18F1371P0011",-0.0011
"TMS18F1371P0001",-0.0013
"TMS18F1396P0053",-0.0019
"TMS18F1302P0018",-0.0022
"TMS18F1007P0005",-0.0034
"TMS18F1278P0165",-0.0034
"TMS18F1350P0041",-0.0034
"TMS18F1562P0030",-0.0034
"TMS18F1447P0045",-0.0041
"TMS18F1436P0053",-0.0046
"TMS18F1389P0021",-0.0053
"TMS13F1160P0004",-0.0057
"TMS18F1355p0030",-0.0064
"TMS18F1318P0007",-0.0066
"TMS18F1344P0198",-0.0076
"TMS18F1352P0002",-0.0081
"TMS18F1113P0038",-0.0083
"TMS18F1338P0116",-0.0104
"TMS18F1396P0017",-0.0105
"TMS18F1262P0015",-0.0109
"TMS18F1260P0060",-0.0117
"TMS18F1038P0010",-0.013
"TMS18F1163P0044",-0.014
"TMS18F1505P0047",-0.0144
"TMS18F1348P0092",-0.0149
"TMS18F1305P0031",-0.015
"TMS18F1319P0121",-0.0161
"TMS13F1343P0022",-0.017
"TMS18F1369P0014",-0.017
"TMS18F1082P0024",-0.0178
"TMS18F1377P0007",-0.02
"TMS18F1447P0002",-0.0207
"TMS18F1341P0037",-0.0208
"TMS18F1348P0024",-0.0209
"TMS18F1359P0001",-0.0209
"TMS18F1339P0015",-0.022
"TMS18F1370P0008",-0.022
"TMS18F1217P0095",-0.0228
"TMS18F1414P0017",-0.0242
"TMS18F1028P0003",-0.0247
"TMS18F1436P0049",-0.0269
"TMS18F1178P0010",-0.0287
"TMS18F1207P0008",-0.0319
"TMS18F1063P0008",-0.0332
"TMS18F1364P0022",-0.0347
"IITA-TMS-IBA982101",-0.0355
"TMS18F1364P0027",-0.0355
"TMS18F1001P0020",-0.0395
"TMS18F1324P0092",-0.0412
"TMS18F1179P0029",-0.0423
"TMS18F1138P0028",-0.0452
"TMS18F1348P0157",-0.0452
"TMS18F1353P0023",-0.0476
"TMS18F1409P0008",-0.0507
"TMS18F1262P0008",-0.0513
"TMS18F1202p0001",-0.0546
"TMS18F1354P0027",-0.0558
"TMS18F1319P0159",-0.0577
"TMS18F1414P0014",-0.0615
"TMS18F1389P0031",-0.0651
"TMS18F1068P0077",-0.0656
"TMS18F1258P0153",-0.0708
"TMS18F1348P0095",-0.0786
