"ENTRY","BLUP"
"TMS18F1059P0015",-4.8164
"TMS18F1424P0021",-4.9295
"TMS18F1341P0044",-4.9543
"TMS18F1224P0014",-5.1261
"TMS18F1041P0002",-5.3014
"TMS18F1207P0008",-5.3466
"TMS18F1366P0014",-5.4662
"TMS18F1369P0015",-5.5035
"TMS18F1278P0165",-5.5503
"TMS18F1366P0012",-5.8092
"TMS18F1331P0016",-5.922
"TMS18F1344P0100",-5.9674
"TMS18F1323P0002",-6.0668
"TMS18F1389P0031",-6.1925
"TMS18F1305P0017",-6.2409
"TMS18F1562P0055",-6.3826
"TMS18F1068P0063",-6.429
"TMS18F1355p0038",-6.4339
"TMS13F1343P0022",-6.4648
"TMS18F1189P0013",-6.6587
"TMS18F1291P0026",-6.6846
"TMS18F1348P0098",-6.7624
"TMS18F1175P0053",-6.8639
"TMS18F1348P0024",-7.029
"TMS18F1324P0070",-7.3721
"TMS18F1348P0092",-7.4817
"TMS18F1163P0044",-7.4828
"TMS18F1178P0010",-7.5907
"TMS18F1355P0081",-7.7512
"TMS18F1319P0041",-7.7531
"TMS18F1447P0002",-7.8073
"TMS18F1361P0018",-7.8599
"TMS18F1056P0016",-8.0653
"TMS18F1334P0003",-8.2781
"TMS18F1324P0200",-8.3502
"TMS18F1055P0044",-8.359
"TMS18F1135P0025",-8.5727
"TMS18F1138P0028",-8.6187
"TMS18F1209P0015",-8.6187
"TMS18F1217P0121",-8.7244
"TMS18F1364P0018",-9.0281
"TMS18F1258P0147",-9.1126
"TMS18F1305P0019",-9.2316
"TMS18F1308P0114",-9.2383
"TMS18F1323p0025",-9.3752
"TMS18F1305P0007",-9.5684
"TMS18F1280P0057",-9.5867
"TMS18F1096P0013",-9.6419
"TMS18F1152P0003",-9.7675
"TMS18F1348P0097",-9.8197
"TMS18F1092P0016",-9.9655
"TMS18F1040P0032",-10.0329
"TMS18F1278P0118",-10.2792
"TMS18F1484P0036",-10.3113
"TMS18F1350P0041",-10.7485
"TMS18F1369P0010",-10.8949
"TMS18F1371P0001",-11.0921
"TMS18F1274P0020",-11.1864
"TMS18F1233p0013",-11.346
"TMS18F1210P0021",-11.7799
"TMS18F1349P0123",-11.9172
"TMS18F1447P0062",-11.9201
"TMS18F1348P0051",-11.9366
"TMS18F1395P0055",-12.0809
"TMS18F1305P0039",-12.185
"TMS18F1344P0147",-12.2676
"TMS18F1355p0030",-12.4643
"TMS18F1350P0091",-12.7705
"TMS18F1038P0087",-13.2821
"TMS18F1317P0048",-13.5057
"TMS18F1323P0041",-13.7195
"TMS18F1312P0033",-13.7399
"TMS18F1259P0131",-14.0886
"TMS18F1308P0077",-14.133
"TMS18F1132P0078",-14.3051
"TMS18F1489P0040",-14.3543
"TMS18F1562P0025",-14.3551
"TMS18F1341P0037",-14.4385
"TMS18F1271P0001",-14.563
"TMS18F1373P0028",-14.6946
"TMS18F1485P0020",-15.03
"TMS18F1040P0044",-15.0357
"TMS18F1350P0082",-15.1033
"TMS18F1306P0114",-15.1338
"TMS18F1142P0017",-15.4255
"TMS18F1320P0101",-15.6069
"TMS18F1307P0001",-15.8109
"TMS18F1318P0036",-15.9426
"TMS18F1211P0035",-15.9467
"TMS18F1134P0010",-16.1865
"TMS18F1149P0024",-16.2917
"TMS18F1324P0093",-16.2975
"TMS18F1163P0042",-16.5208
"TMS18F1268P0019",-16.8314
"TMS18F1260P0060",-17.216
"TMS18F1302P0018",-17.3337
"TMS18F1058P0019",-17.667
"TMS18F1343P0171",-17.8191
"TMS18F1076P0001",-17.8315
"TMS18F1338P0085",-18.4805
"TMS13F1020P0001",-18.5968
"TMS18F1114P0039",-18.6041
"TMS18F1338P0013",-19.3541
"TMS18F1476P0047",-19.4715
"TMS18F1310P0088",-19.9619
"TMS18F1426P0001",-20.0803
"TMS18F1073P0035",-20.4875
"TMS18F1344P0176",-20.6767
"TMS18F1447P0078",-20.9032
"TMS18F1489P0038",-21.5425
"TMS18F1337P0044",-21.5522
"TMS18F1138P0037",-21.8492
"TMS18F1163P0035",-23.7101
"TMS18F1085P0012",-24.5939
"TMS18F1345P0012",-24.7625
"TMS18F1217P0095",-25.2529
"TMS18F1156P0016",-25.5254
"TMS18F1038P0010",-25.5511
"TMS18F1314P0026",-25.7053
"TMS18F1372P0001",-26.5082
"TMS18F1076P0112",-27.3283
"TMS18F1221P0053",-28.0312
"TMS18F1258P0062",-28.6016
"TMS18F1327P0013",-29.1795
"TMS18F1562P0026",-30.1837
"TMS18F1313P0001",-30.7981
