"ENTRY","BLUP"
"TMS18F1341P0044",1.7188
"TMS18F1318P0036",1.6926
"TMS18F1338P0013",1.5534
"TMS18F1338P0116",1.5478
"TMS18F1233p0013",1.519
"TMS18F1320P0101",1.497
"TMS18F1489P0040",1.3679
"TMS18F1344P0133",1.3136
"TMS18F1320P0086",1.1248
"TMS18F1485P0022",1.0658
"TMS18F1076P0121",1.0267
"TMS18F1337P0049",0.9117
"TMS18F1317P0059",0.7727
"TMS18F1314P0026",0.7437
"TMS18F1127P0011",0.522
"TMS18F1020P0027",0.3321
"TMS18F1396P0017",0.3284
"TMS18F1224P0014",0.3006
"TMS18F1355p0038",0.2209
"TMS18F1069P0033",0.1519
"NR130124",0.1511
"TMS18F1222P0012",-0.0953
"TMS18F1344P0159",-0.1062
"TMS18F1278P0183",-0.244
"TMS18F1287P0029",-0.2612
"TMS18F1395P0038",-0.3497
"TMS18F1308P0114",-0.4381
"TMS18F1121P0029",-0.5512
"TMS18F1278P0098",-0.6551
"TMS18F1396P0053",-0.6656
"TMS18F1073P0035",-0.8283
"TMS18F1007P0005",-0.854
"TMS18F1003P0010",-0.8724
"TMS18F1120P0006",-0.9947
"TMS18F1217P0114",-1.0188
"TMS18F1179P0008",-1.0267
"TMS18F1041P0005",-1.1354
"TMS18F1302P0018",-1.1575
"TMS18F1343P0153",-1.2269
"TMS18F1309P0074",-1.2969
"TMS18F1349P0126",-1.3092
"TMS18F1007P0004",-1.4585
"TMS18F1083P0028",-1.4993
"TMS18F1389P0031",-1.5232
"TMS18F1048P0023",-1.552
"TMS18F1132P0083",-1.5618
"TMS18F1562P0026",-1.6481
"TMS18F1354P0027",-1.6907
"TMS18F1040P0032",-1.7017
"TMS18F1350P0038",-1.8342
"TMS18F1314P0007",-1.8471
"TMS18F1305P0031",-1.9024
"TMS18F1085P0012",-1.907
"TMS18F1258P0062",-1.9376
"TMS18F1352P0049",-1.9539
"TMS18F1345P0056",-2.0161
"TMS18F1520P0039",-2.1437
"TMS18F1191P0002",-2.1628
"TMS18F1353P0038",-2.3219
"TMS18F1277P0007",-2.548
"TMS18F1348P0097",-2.6036
"TMS18F1047p0012",-2.6297
"TMS18F1330P0009",-2.6613
"TMS18F1076P0077",-2.6635
"TMS18F1414P0017",-2.7373
"TMS18F1010P0011",-2.759
"TMS18F1350P0026",-2.7648
"TMS18F1562P0055",-2.8594
"TMS18F1280P0057",-2.9238
"TMS18F1296P0042",-2.9798
"TMS18F1260P0054",-3.0768
"TMS18F1355p0030",-3.1694
"TMS18F1271P0001",-3.2118
"TMS18F1240P0024",-3.2281
"TMS18F1231P0011",-3.2714
"TMS18F1369P0010",-3.2998
"TMS18F1025P0041",-3.349
"TMS18F1261P0005",-3.3507
"TMS18F1018P0001",-3.4235
"TMS18F1001P0014",-3.4862
"TMS18F1353p0017",-3.7043
"TMS18F1305P0039",-3.754
"TMS18F1003P0003",-3.8105
"TMS18F1359P0001",-3.9316
"TMS18F1280P0107",-4.1155
"TMS18F1353P0023",-4.1538
"TMS18F1345P0012",-4.1547
"TMS18F1324P0070",-4.2741
"TMS18F1092P0016",-4.3834
"TMS18F1076P0112",-4.4024
"TMS18F1307P0001",-4.4227
"TMS18F1096P0024",-4.468
"TMS18F1344P0147",-4.6029
"TMS18F1371P0011",-4.7555
"TMS18F1318P0016",-4.8682
"TMS18F1258P0153",-4.87
"TMS18F1336P0014",-4.9001
"TMS18F1069P0023",-4.9182
"TMS18F1333p0013",-4.949
"TMS18F1350P0065",-4.9587
"TMS18F1217P0095",-5.1062
"TMS13F1307P0016",-5.1109
"TMS18F1345P0043",-5.2638
"TMS18F1149P0024",-5.3203
"TMS18F1333P0012",-5.3441
"TMS18F1278P0180",-5.3808
"TMS18F1259P0131",-5.4245
"TMS18F1132P0078",-5.461
"TMS18F1352P0016",-5.5074
"TMS18F1361P0018",-5.5426
"TMS18F1280P0136",-5.6559
"TMS18F1334P0023",-5.854
"TMS18F1314P0042",-6.1298
"TMS18F1211P0035",-6.1504
"TMS18F1324P0107",-6.219
"TMS18F1484P0036",-6.2208
"TMS18F1319P0041",-6.2556
"TMS18F1349P0064",-6.3879
"TMS18F1349P0065",-6.4199
"TMS18F1076P0001",-6.5157
"TMS18F1319P0061",-6.5624
"TMS18F1138P0037",-6.6389
"TMS18F1114P0039",-6.7533
"TMS18F1040P0054",-6.7958
"TMS18F1371P0001",-7.0711
"TMS18F1207P0008",-7.1367
"TMS18F1348P0157",-7.1642
"TMS18F1447P0002",-7.2163
"TMS18F1424P0020",-7.3065
"TMS18F1377P0023",-7.4067
"TMS18F1068P0063",-7.4327
"TMS18F1328P0027",-7.5006
"TMS18F1268P0019",-7.5148
"TMS18F1338P0085",-7.5213
"TMS18F1047P0045",-7.5256
"TMS18F1348P0095",-7.547
"TMS18F1365P0018",-7.5896
