"ENTRY","BLUP"
"TMS18F1349P0123",0.0299
"IITA-TMS-IBA000070",0.0288
"TMS18F1472P0042",0.0239
"TMS18F1299P0005",0.0237
"TMS18F1562P0026",0.0234
"TMS18F1069P0033",0.0229
"TMS18F1209P0015",0.0218
"TMS18F1348P0098",0.0212
"TMS18F1344P0100",0.0211
"TMS18F1424P0021",0.0206
"TMS18F1308P0077",0.0204
"TMS18F1344P0147",0.0201
"TMS18F1113P0038",0.02
"TMS18F1280P0091",0.02
"TMS18F1469P0062",0.0199
"TMS18F1056P0016",0.0197
"TMS18F1026P0009",0.0192
"TMS18F1414P0014",0.0188
"TMS13F1020P0001",0.0185
"TMS18F1096P0024",0.0184
"TMS18F1163P0044",0.0183
"TMS18F1355P0120",0.0182
"TMS18F1073P0038",0.018
"TMS18F1365P0022",0.018
"TMS18F1096P0013",0.0178
"TMS18F1287P0029",0.0178
"TMS18F1414P0017",0.0178
"TMS18F1202p0001",0.0176
"TMS18F1178P0010",0.0174
"TMS18F1260P0060",0.017
"TMS18F1344P0159",0.0166
"TMS18F1476P0047",0.0166
"TMS18F1338P0116",0.0165
"TMS18F1395P0055",0.0165
"TMS18F1335P0035",0.0163
"TMS18F1280P0112",0.0161
"TMS18F1127P0010",0.0159
"TMS18F1328P0032",0.0159
"TMS18F1347P0029",0.0155
"TMS18F1349P0157",0.0155
"TMS18F1224P0014",0.0154
"TMS18F1337P0044",0.0153
"TMS18F1150P0011",0.015
"TMS18F1174P0011",0.0149
"TMS18F1262P0008",0.0149
"TMS18F1520P0050",0.0149
"TMS18F1149P0024",0.0147
"TMS18F1310P0088",0.0146
"TMS18F1051P0063",0.0144
"TMS18F1082P0024",0.0144
"TMS18F1369P0010",0.0143
"TMS18F1261P0005",0.0142
"TMS18F1314P0042",0.0142
"TMS18F1076P0112",0.0141
"TMS18F1114P0039",0.0141
"NR130124",0.0139
"TMS18F1295P0035",0.0136
"TMS18F1336P0015",0.0134
"TMS18F1485P0022",0.0134
"TMS18F1264P0058",0.0133
"TMS18F1331P0016",0.0132
"TMS18F1335P0001",0.0132
"TMS18F1272P0037",0.0131
"TMS18F1258P0156",0.0127
"TMS18F1372P0024",0.0127
"TMS18F1217P0095",0.0126
"TMS18F1132P0083",0.0124
"TMS18F1240P0024",0.0124
"TMS18F1274P0020",0.0123
"UNKNOWN2",0.0123
"TMS18F1302P0018",0.0121
"TMS18F1350P0041",0.012
"TMS18F1389P0021",0.012
"TMS18F1063P0008",0.0119
"TMS18F1134P0010",0.0119
"TMS18F1298P0017",0.0119
"TMS18F1107P0020",0.0118
"TMS18F1303P0027",0.0116
"TMS18F1310P0151",0.0116
"TMS18F1352P0002",0.0116
"TMS18F1205P0010",0.0114
"TMS18F1020P0027",0.0113
"TMS18F1447P0062",0.0112
"TMS18F1339P0012",0.0107
"TMS18F1314P0007",0.0106
"TMS18F1377P0023",0.0104
"TMS18F1142P0017",0.0103
"TMS18F1307P0001",0.0103
"TMS18F1059P0015",0.0102
"TMS18F1138P0030",0.0102
"TMS18F1132P0078",0.0101
"TMS18F1268P0019",0.0101
"TMS18F1364P0022",0.0101
"TMS18F1262P0015",0.01
"TMS18F1323P0041",0.0099
"TMS18F1372P0041",0.0099
"TMS18F1092P0016",0.0098
"TMS18F1305P0019",0.0098
"TMS18F1409P0008",0.0096
"TMS18F1003P0009",0.0094
"TMS18F1364P0027",0.0094
"TMS18F1065P0037",0.0093
"TMS18F1218P0003",0.0093
"TMS18F1327P0006",0.0093
"TMS18F1350P0091",0.0092
"TMS18F1233p0013",0.0091
"TMS18F1005P0023",0.009
"TMS18F1165P0018",0.009
"TMS18F1068P0077",0.0089
"TMS18F1258P0153",0.0089
"TMS18F1348P0157",0.0089
"TMS18F1355P0089",0.0089
"TMS18F1041P0005",0.0088
"TMS18F1055P0036",0.0088
"TMS18F1369P0014",0.0088
"TMS18F1175P0053",0.0087
"TMS18F1258P0147",0.0086
"TMS18F1305P0017",0.0086
"TMS18F1319P0061",0.0086
"TMS18F1562P0023",0.0086
"TMS18F1180P0033",0.0084
"TMS18F1348P0092",0.0084
"TMS18F1076P0121",0.0081
"TMS18F1004P0008",0.0079
"TMS18F1306P0114",0.0079
"TMS18F1334P0003",0.0077
"TMS18F1295P0030",0.0076
"TMS18F1313P0001",0.0076
"TMS18F1001P0014",0.0075
"TMS18F1208P0005",0.0075
"TMS18F1263P0037",0.0075
"TMS18F1330P0020",0.0075
"TMS18F1506P0018",0.0075
"TMS18F1373P0028",0.0074
"TMS18F1348P0097",0.0073
"TMS18F1352P0016",0.0072
"TMS18F1305P0039",0.0071
"TMS18F1319P0100",0.0071
"TMS18F1312P0039",0.007
"TMS18F1318P0018",0.007
"TMS18F1344P0133",0.007
"TMS18F1350P0082",0.0069
"TMS18F1484P0036",0.0069
