Environment,trait,Comp.1,Comp.2,Comp.3,Comp.4,Comp.5,Comp.6,Comp.7,Comp.8,Comp.9,Comp.10,Comp.11,Comp.12,Comp.13,Comp.14,Comp.15,Comp.16,Comp.17,Comp.18,Comp.19,Comp.20
onne,SHTWT,-0.801578220975582,-0.605834770595867,-0.186179045585329,-0.248348686708631,0.130984026191416,-0.313120128577838,0.222957553337106,0.0603004400925365,-0.353186949333706,-0.0807012652342606,-0.240396043171233,0.327711958885674,-0.462269171599194,0.555660148142267,-0.0253494550854985,0.0738825924963215,0.128390466475287,-0.999999999854682,0.235553417595364,-0.506941495620895
onne,RTWT,-0.99178191383196,0.217842547184329,0.227454445685959,-0.208939841419086,-0.156550914927531,0.140090897116664,-0.127268791141567,0.162906449246934,0.157724534740036,0.201755856217752,-0.0763511578022263,0.529437252551986,-0.354181698613667,-0.445916414482134,0.264554056652765,-0.114183768465691,-0.154927442933653,-0.235553417634369,-1,0.610087142724779
onne,BRNHT9,0.205893670621354,-0.278029304216024,0.960447732038688,0.142005780638342,0.42375427272105,-0.345375124860359,-0.256640530229417,0.287976091272611,0.666180383871009,-0.400120024015213,-0.1217121055955,0.138108368986912,-0.196859104812235,1,-0.455681521896668,-0.457404434657241,-0.110054752325496,-0.0000000000267822138877547,-0.000000000000768410493814749,0.432596684394987
onne,PLTHT6,-0.0714489664396038,-0.957511802592167,0.441480679979209,-0.0193210238718057,-0.0174605437409796,-0.210811238711117,0.224877808148024,-0.212705863185884,0.534089498402656,0.0387010042827877,0.820842245019706,-0.474154228244099,-0.677044157018359,-0.990709670367988,-0.335704976746104,0.626230075459501,0.0300408405036757,-0.0000000000111106813565584,-0.000000000000378298995833444,-0.117071243993325
onne,FYLD,-0.99178191383196,0.217842547184329,0.227454445685959,-0.208939841419086,-0.156550914927531,0.140090897116664,-0.127268791141567,0.162906449246934,0.157724534740036,0.201755856217747,-0.0763511578022198,0.529437252551983,-0.354181698613643,-0.44591641448213,0.26455405665281,-0.114183768465381,-0.154927403095083,0.235553417518578,0.999999999996504,0.610087161171116
onne,DYLD,-1,0.205865000330733,0.0559382108464169,0.194969088269964,0.0451098795856118,0.129780674754262,-0.0548704737474167,0.248214058385953,0.401948555622651,1,-0.857799052985424,-1,0.159650721207165,0.110923255922465,-0.291181545576849,-0.109264852782692,0.101266002182019,0.000000000043780629254474,0.00000000000134091780041824,-0.399099789135072
onne,TYLD,-0.801578220975582,-0.605834770595867,-0.186179045585329,-0.248348686708631,0.130984026191416,-0.313120128577838,0.222957553337106,0.0603004400925368,-0.353186949333706,-0.0807012652342656,-0.240396043171231,0.327711958885652,-0.462269171599195,0.555660148142339,-0.0253494550854388,0.0738825924962368,0.128390615600767,1,-0.23555341759099,-0.506941426572651
onne,HI,-0.0593317961088929,0.87107873197193,0.490592783310364,-0.00219514367279722,-0.285591176432155,0.564008888733054,-0.430778780812377,0.0635912004854331,0.291830237755118,0.145922545853961,0.698308503269278,0.735733476088875,-0.0565929674668151,0.350688448394143,-0.155056422902847,0.549514536488647,0.253841078740956,0.000000000102192762177623,0.00000000000304592757940905,-1
onne,DM,-0.471785070271284,0.0682053485945806,-0.195936280257496,0.999988169323843,0.162628694953523,-0.185999597997471,0.171934757603316,0.124397580048165,-0.00252473536383079,-0.116865255550256,0.27216486886186,0.24365550993613,-0.0310761770926144,-0.0855514828011826,0.0979140183908061,0.0548085202440658,1,-0.0000000795606073626102,-0.00000000236489995206242,0.445696044701855
onne,BRNHT6,-0.0260214939698224,-0.435761629799318,0.633418531499745,0.203220241005566,-0.787252588230255,0.658368429598291,0.670654566319816,-0.0944651271054639,-0.598329249096595,0.465605912301343,0.694023476147109,-0.0374192595296128,0.0627869267126866,0.509962315730789,-0.182548738357459,-0.502234899578247,-0.0623220681192366,0.00000000000437910353719769,0.00000000000016721606707592,0.243899890039404
