"ENTRY","BLUP"
"TMS13F1343P0022",-0.0602
"TMS18F1025P0041",-0.0792
"TMS18F1038P0056",-0.0925
"TMS18F1355p0038",-0.1002
"TMS18F1250P0050",-0.1105
"TMS18F1055P0044",-0.1234
"TMS18F1334P0003",-0.1855
"TMS18F1365P0024",-0.19
"TMS18F1174P0011",-0.1997
"IITA-TMS-IBA30572",-0.2418
"TMS18F1127P0010",-0.2728
"TMS18F1318P0036",-0.2739
"IITA-TMS-IBA980581",-0.2828
"TMS18F1340P0001",-0.3122
"TMS18F1318P0016",-0.3447
"TMS18F1047P0045",-0.3644
"TMS18F1139P0076",-0.3659
"TMS18F1278P0118",-0.3864
"TMS18F1055P0036",-0.4148
"TMS18F1318P0007",-0.4382
"TMS18F1260P0054",-0.4434
"TMS18F1024P0020",-0.516
"TMS18F1319P0033",-0.5715
"TMS18F1218P0003",-0.5747
"TMS18F1044P0013",-0.6144
"IITA-TMS-IBA982101",-0.7274
"TMS18F1436P0053",-0.7333
"TMS18F1041P0005",-0.7533
"TMS18F1268P0019",-0.7879
"TMS18F1364P0022",-0.8943
"TMS18F1485P0022",-0.9577
"TMS18F1324P0046",-0.9989
"TMS18F1205P0010",-1.0266
"TMS18F1338P0085",-1.0391
"TMS18F1299P0005",-1.0564
"TMS18F1280P0126",-1.1097
"TMS18F1562P0030",-1.1287
"TMS18F1447P0002",-1.1796
"TMS18F1324P0092",-1.2113
"TMS18F1369P0014",-1.2118
"TMS18F1348P0024",-1.2341
"TMS18F1320P0051",-1.2679
"TMS18F1092P0016",-1.3376
"TMS18F1350P0056",-1.529
"TMS18F1562P0023",-1.5779
"TMS18F1320P0087",-1.6633
"TMS18F1369P0010",-1.6667
"TMS18F1344P0159",-1.719
"TMS18F1258P0153",-1.7574
"TMS18F1324P0003",-1.7744
"TMS13F1160P0004",-1.7793
"TMS18F1016P0010",-1.8075
"TMS18F1278P0165",-1.9371
"TMS18F1389P0031",-1.9703
"TMS18F1333p0013",-1.9812
"TMS18F1287P0029",-2.1992
"TMS18F1344P0198",-2.2108
"TMS18F1191P0002",-2.2296
"TMS18F1305P0039",-2.2369
"TMS18F1324P0200",-2.2411
"TMS18F1355P0120",-2.2772
"TMS18F1355P0081",-2.2887
"TMS18F1291P0026",-2.2986
"TMS18F1369P0015",-2.3374
"TMS18F1041P0002",-2.4574
"TMS18F1339P0012",-2.4587
"TMS18F1082P0024",-2.4799
"TMS18F1138P0028",-2.4855
"TMS18F1312P0033",-2.5494
"TMS18F1305P0017",-2.5694
"TMS18F1366P0012",-2.6526
"TMS18F1314P0007",-2.684
"TMS18F1489P0044",-2.6884
"TMS18F1319P0061",-2.7078
"TMS18F1396P0017",-2.8594
"TMS18F1338P0013",-2.9128
"TMS18F1426P0001",-2.9532
"TMS18F1318P0018",-3.1337
"TMS18F1348P0092",-3.1392
"TMS18F1324P0070",-3.213
"TMS13F1307P0016",-3.2258
"TMS18F1260P0060",-3.2342
"TMS18F1310P0088",-3.258
"TMS18F1018P0001",-3.2805
"TMS18F1350P0041",-3.3323
"TMS18F1344P0176",-3.3578
"TMS18F1217P0095",-3.3689
"TMS18F1348P0051",-3.3965
"TMS18F1209P0015",-3.4097
"TMS18F1289P0014",-3.4552
"TMS18F1520P0050",-3.4705
"TMS18F1331P0016",-3.5088
"TMS18F1083P0028",-3.536
"TMS18F1377P0023",-3.5951
"TMS18F1127P0011",-3.6045
"TMS18F1068P0063",-3.7971
"TMS18F1178P0010",-3.8162
"TMS18F1323p0025",-3.9706
"TMS18F1134P0010",-4.061
"TMS18F1349P0123",-4.0988
"TMS18F1484P0036",-4.1305
"TMS18F1344P0100",-4.1845
"TMS18F1019P0018",-4.2521
"TMS18F1308P0077",-4.2944
"TMS18F1274P0020",-4.3272
"TMS18F1319P0041",-4.3853
"TMS18F1371P0001",-4.4158
"TMS18F1424P0021",-4.4423
"TMS18F1353P0022",-4.4549
"TMS18F1323P0002",-4.5132
"TMS18F1132P0083",-4.5153
"TMS18F1076P0001",-4.6369
"TMS18F1361P0018",-4.687
"TMS18F1355p0030",-4.6946
"TMS18F1003P0009",-4.7451
"TMS18F1341P0037",-4.753
"TMS18F1058P0019",-4.8237
"TMS18F1152P0003",-4.8626
"TMS18F1217P0121",-4.9502
"TMS18F1562P0025",-5.024
"TMS18F1344P0147",-5.0854
"TMS18F1211P0035",-5.2025
"TMS18F1038P0087",-5.2435
"TMS18F1305P0007",-5.274
"TMS18F1323P0041",-5.3956
"TMS18F1132P0078",-5.4668
"TMS18F1224P0014",-5.5281
"TMS18F1210P0021",-5.5545
"TMS18F1040P0044",-5.6701
"TMS18F1447P0062",-5.6811
"TMS18F1489P0040",-5.6909
"TMS18F1324P0093",-5.7091
"TMS18F1040P0032",-5.8745
"TMS18F1271P0001",-5.9577
"TMS18F1348P0097",-6.0236
"TMS18F1485P0020",-6.0448
"TMS18F1138P0037",-6.1623
"TMS18F1317P0059",-6.2042
"TMS18F1489P0038",-6.2065
"TMS18F1476P0047",-6.2242
"TMS18F1302P0018",-6.2569
"TMS18F1207P0008",-6.3105
"TMS18F1175P0053",-6.3627
"TMS18F1350P0091",-6.9467
"TMS18F1038P0010",-6.9641
"TMS18F1156P0016",-7.0412
"TMS18F1343P0171",-7.0429
"TMS18F1314P0026",-7.0892
"TMS18F1337P0044",-7.2345
"TMS18F1114P0039",-7.2683
"TMS18F1163P0042",-7.2932
"TMS18F1076P0112",-7.4762
"TMS18F1346P0023",-7.5749
"TMS18F1327P0013",-7.7801
"TMS18F1320P0101",-7.826
"TMS18F1348P0098",-7.8702
"TMS18F1372P0001",-7.9298
"TMS18F1258P0147",-7.9402
"TMS18F1320P0082",-7.9855
"TMS18F1306P0114",-8.0494
"TMS18F1221P0053",-8.0584
"TMS18F1373P0028",-8.0803
"TMS18F1149P0024",-8.1629
"TMS18F1313P0001",-8.2888
"TMS18F1085P0012",-8.425
"TMS18F1317P0048",-8.46
"TMS18F1447P0078",-8.6461
"TMS18F1395P0055",-9.4123
"TMS18F1073P0035",-9.4504
"TMS18F1307P0001",-9.4995
"TMS18F1259P0131",-9.5606
"TMS18F1350P0082",-9.6554
"TMS18F1096P0024",-9.7064
"TMS18F1233p0013",-10.2427
"TMS18F1258P0062",-10.3308
"TMS18F1317P0119",-10.6755
"TMS18F1345P0012",-11.1607
"TMS18F1342P0003",-11.3918
"TMS18F1142P0017",-11.6891
"TMS18F1163P0035",-12.084
"TMS13F1020P0001",-12.7839
"TMS18F1120P0004",-12.8211
"TMS18F1059P0015",-12.8801
"TMS18F1344P0003",-14.9353
"TMS18F1047P0049",-15.0084
"TMS18F1120P0006",-15.0084
"TMS18F1324P0107",-15.0084
"TMS18F1344P0014",-15.0084
"TMS18F1505P0057",-15.0084
"TMS18F1562P0026",-15.1875
