"ENTRY","BLUP"
"TMS18F1345P0012",0.8488
"TMS18F1310P0151",0.844
"TMS18F1333p0013",0.8419
"TMS18F1334P0023",0.8118
"TMS18F1138P0028",0.8001
"TMS18F1306P0114",0.7437
"TMS18F1336P0014",0.7221
"TMS18F1163P0042",0.698
"TMS18F1352P0002",0.6917
"TMS18F1291P0026",0.6665
"TMS18F1335P0021",0.6302
"TMS18F1210P0021",0.6046
"TMS18F1324P0092",0.5807
"TMS18F1287P0029",0.5709
"TMS18F1047P0045",0.5608
"TMS18F1302P0018",0.5417
"TMS18F1345P0043",0.5309
"TMS13F1307P0016",0.5182
"TMS13F1160P0004",0.5181
"TMS18F1331P0013",0.4855
"TMS18F1004P0008",0.4824
"TMS18F1338P0099",0.4477
"TMS18F1350P0038",0.4118
"TMS18F1344P0198",0.4049
"TMS18F1327P0013",0.3821
"TMS18F1323P0041",0.3768
"TMS18F1217P0111",0.3687
"TMS18F1003P0009",0.3672
"TMS18F1113P0038",0.3574
"TMS18F1319P0041",0.3567
"TMS18F1313P0001",0.3539
"TMS18F1340P0001",0.3285
"TMS18F1120P0006",0.3166
"TMS18F1353p0017",0.2891
"TMS18F1278P0183",0.271
"TMS18F1342P0017",0.2459
"TMS18F1085P0012",0.1771
"TMS18F1562P0026",0.1662
"TMS18F1317P0123",0.0628
"TMS18F1319P0061",0.0587
"TMS18F1489P0040",0.0532
"TMS18F1318P0036",0.0398
"TMS18F1380P0003",-0.01
"TMS18F1305P0138",-0.0789
"TMS18F1339P0015",-0.1226
"TMS18F1349P0149",-0.1394
"TMS18F1205P0010",-0.1478
"TMS18F1007P0005",-0.1858
"TMS18F1208P0005",-0.2481
"TMS18F1319P0100",-0.3096
"TMS18F1076P0112",-0.362
"TMS18F1076P0066",-0.3688
"TMS18F1350P0041",-0.3918
"TMS18F1295P0030",-0.4011
"TMS18F1338P0085",-0.4073
"TMS18F1040P0032",-0.4345
"TMS18F1138P0030",-0.4493
"TMS18F1217P0091",-0.4918
"TMS18F1132P0042",-0.5049
"TMS18F1262P0015",-0.5201
"TMS18F1355P0089",-0.5424
"TMS18F1060P0067",-0.5823
"TMS18F1310P0168",-0.5945
"TMS18F1217P0034",-0.6139
"TMS18F1350P0026",-0.623
"TMS13F1020P0001",-0.6595
"TMS18F1076P0103",-0.6778
"TMS18F1003P0010",-0.7405
"TMS18F1343P0012",-0.7865
"TMS18F1348P0098",-0.8167
"TMS18F1312P0039",-0.849
"TMS18F1083P0028",-0.8611
"TMS18F1355p0030",-0.8695
"TMS18F1051P0063",-0.8775
"TMS18F1320P0101",-0.9329
"TMS18F1047P0049",-0.9602
"TMS18F1396P0017",-0.9807
