trial,year_harvest,location,trial_type,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,LODG,BRNLEV9,PLTHT9,NOHAV,RTNO,STARCH,BRNHB9,ANGBR9,STMDI9,PPSTD9,SHTWT,BRNHT9,PLTHT6,FYLD,DYLD,HI,BRNHT6
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1332P0002_1248,TMS18F1332P0002,1248,10,,1,10,3,1,0,165.8333333,9,41,24.6,1,,20.32,2,16.45,110,165,31.5,9.5,0.59,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1003P0003_1249,TMS18F1003P0003,1249,10,,1,10,2,0,1,204.1666667,9,52,31.61,3,59.43,25.98,2,20.05,175.8,195,26.4,10.1,0.5,168.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1322P0019_1250,TMS18F1322P0019,1250,10,,1,10,1,0,2,147.5,9,54,25.72,3,63.86,25.4,1,13.7,97.5,141.6666667,16.7,5.2,0.48,103.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA30572_1251,IITA-TMS-IBA30572,1251,11,1,1,11,1,2,2,204.1666667,9,40,,3,80.01,30.5,1,18.35,90.4,201.6666667,13.7,4,0.36,98.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1083P0028_1252,TMS18F1083P0028,1252,11,,1,11,2,0,2,200,9,62,26.54,3,68.52,24.51,2,29.55,82.5,195,24.5,8.2,0.38,80
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1365P0005_1253,TMS18F1365P0005,1253,11,,1,11,3,2,1,300.8333333,9,37,,3,70.91,32.97,1,21.85,151.25,306.6666667,22.1,8.7,0.43,143.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA982101_1254,IITA-TMS-IBA982101,1254,11,1,1,11,4,1,2,210,9,28,,2,70.93,29.75,1,24.2,65,186.6666667,21.5,5.9,0.4,56.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1278P0180_1255,TMS18F1278P0180,1255,11,,1,11,5,1,1,169.1666667,9,31,,2,75.79,21.07,2,12.25,114.1666667,153.3333333,14.2,3.7,0.47,138.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1348P0088_1256,TMS18F1348P0088,1256,11,,1,11,6,0,0,135,9,44,19.51,1,,20.42,2,16.95,,128.3333333,23.9,5.9,0.51,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1280P0126_1257,TMS18F1280P0126,1257,11,,1,11,7,2,2,149.1666667,5,13,26.07,2,,23.01,1,8.65,75,150,17.5,5.8,0.6,73.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1028P0030_1258,TMS18F1028P0030,1258,11,,1,11,8,7,3,200.8333333,9,18,,3,79.72,26.17,1,22.45,67.5,191.6666667,7,2.8,0.19,71.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1414P0014_1259,TMS18F1414P0014,1259,11,,1,11,9,0,2,161.6666667,9,20,25.18,3,82.46,26.65,1,9.85,77.5,145,16.7,5.5,0.56,76.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1076P0103_1260,TMS18F1076P0103,1260,11,,1,11,10,3,3,195,5,22,,2,84.31,31.43,1,17.25,93.33333333,191.6666667,14.5,5.9,0.39,65
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA000070_1261,IITA-TMS-IBA000070,1261,11,1,1,11,11,0,2,203.3333333,9,31,,3,76.85,28.48,1,20,83.33333333,181.6666667,33.6,10.5,0.56,81.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1318P0007_1262,TMS18F1318P0007,1262,11,,1,11,12,0,3,198.3333333,9,50,20.17,3,74.03,26.14,1,18.75,79.16666667,181,24.5,6.4,0.5,73.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1348P0051_1263,TMS18F1348P0051,1263,11,,1,11,13,0,3,167.5,9,71,,3,79.55,23.99,2,22.25,60.83333333,165,34.1,14.3,0.53,58.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1325P0032_1264,TMS18F1325P0032,1264,11,,1,11,14,0,2,161.6666667,9,47,25.88,4,80.03,23.8,2,13.3,85,153.3333333,35.9,11.7,0.67,83.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1310P0148_1265,TMS18F1310P0148,1265,11,,1,11,15,0,2,204.1666667,9,50,31.67,3,81.89,30.17,1,24.28,90.83333333,193.3333333,34.8,13.2,0.52,73.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1320P0101_1266,TMS18F1320P0101,1266,11,,1,11,16,0,3,194.1666667,8,19,,3,79.78,29.18,1,17.55,67.5,168.3333333,16.4,6,0.41,65
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1310P0168_1267,TMS18F1310P0168,1267,11,,1,11,17,2,1,279.1666667,9,55,31.03,2,,35.02,2,37.28,165,250,39.9,14.9,0.45,166.6666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1347P0029_1268,TMS18F1347P0029,1268,11,,1,11,18,4,2,190,9,23,33.13,3,76.82,24.96,2,15.5,87.5,170,17.1,6.6,0.45,83.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1336P0014_1269,TMS18F1336P0014,1269,11,,1,11,19,1,0,125.8333333,9,20,28.71,1,,17.55,2,12.85,82.5,118.3333333,9.9,3.5,0.37,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1298P0044_1270,TMS18F1298P0044,1270,11,,1,11,20,4,1,163.3333333,9,59,29.34,3,79.23,22.02,2,11.55,101.6666667,155,20.9,7.4,0.58,113.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1331P0016_1271,TMS18F1331P0016,1271,11,,1,11,21,8,3,210.8333333,9,22,,3,82.32,26.82,2,20.4,70,180,12.8,3.2,0.32,70
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1372P0041_1272,TMS18F1372P0041,1272,11,,1,11,22,2,1,145,3,12,,3,,19.67,2,8.05,97.5,150,4,,0.27,90
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1371P0011_1273,TMS18F1371P0011,1273,11,,1,11,23,4,3,166.6666667,6,11,21.82,2,,25.94,1,21.05,62.16666667,160,9.3,3,0.25,60
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1280P0086_1274,TMS18F1280P0086,1274,11,,1,11,24,6,0,251.6666667,9,38,,1,,24.87,2,37.45,,268.3333333,27.9,11.3,0.36,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1280P0107_1275,TMS18F1280P0107,1275,11,,1,11,25,2,2,156.6666667,8,25,,3,,22.04,2,12.4,105,158.3333333,19.9,7.5,0.55,111
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1421P0005_1276,TMS18F1421P0005,1276,12,,1,12,25,0,3,205,9,57,18.77,3,82.52,25.93,1,32.5,120.8333333,215,31.6,8.5,0.42,113.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1001P0014_1277,TMS18F1001P0014,1277,12,,1,12,24,2,2,150,3,12,,3,84.9,22.69,1,5.25,108,148.3333333,8.7,2.8,0.55,96.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1447P0062_1278,TMS18F1447P0062,1278,12,,1,12,23,0,4,208.3333333,9,32,33.38,3,80.12,35.31,2,34.8,34.16666667,223.3333333,21.9,9.4,0.32,30
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1020P0027_1279,TMS18F1020P0027,1279,12,,1,12,22,0,3,220,8,13,,,,,,20.38,65,191.6666667,7,2.5,0.2,65
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1324p0026_1280,TMS18F1324p0026,1280,12,,1,12,21,2,2,266.6666667,9,64,,3,74.48,35.57,2,45.55,129.5,243.3333333,24.4,7.5,0.29,131.6666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1038P0087_1281,TMS18F1038P0087,1281,12,,1,12,20,4,2,165.8333333,9,23,,3,82.24,27.25,1,16.15,54.8,145,7.8,3.2,0.27,53.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1291P0026_1282,TMS18F1291P0026,1282,12,,1,12,19,0,2,209.1666667,9,55,,4,82.39,26.26,2,22.35,107,201.6666667,22.3,8.1,0.43,123.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA980581_1283,IITA-TMS-IBA980581,1283,12,1,1,12,18,0,1,185.8333333,9,47,,2,,26.86,1,21.55,117.4,186.6666667,24.9,7.3,0.46,126.6666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1344P0159_1284,TMS18F1344P0159,1284,12,,1,12,17,0,2,190.8333333,9,24,32.98,3,88.17,23.9,1,15.85,98.5,195,20.9,8.5,0.5,93.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1480P0023_1285,TMS18F1480P0023,1285,12,,1,12,16,1,2,174.1666667,9,49,12.42,3,,23.07,1,15.15,97.5,185,20.8,3.9,0.51,93.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMEB419_1286,TMEB419,1286,12,1,1,12,15,1,0,282.5,9,18,,1,,29.77,1,20.55,,266.6666667,6.8,1.9,0.2,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1343P0153_1287,TMS18F1343P0153,1287,12,,1,12,14,9,2,244.1666667,9,35,,3,82.64,26.12,2,17.7,130,225,23.3,8,0.5,115
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1056P0019_1288,TMS18F1056P0019,1288,12,,1,12,13,8,2,216.6666667,7,25,,3,79.17,21.42,1,13.15,112.5,216.6666667,10.1,4,0.36,113.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1352P0016_1289,TMS18F1352P0016,1289,12,,1,12,12,9,3,211.6666667,9,21,,3,93,26.38,2,20.25,75,216.6666667,7.9,2.8,0.23,80
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1436P0053_1290,TMS18F1436P0053,1290,12,,1,12,11,6,3,207.5,9,40,,3,82.34,26.11,2,31.45,68.33333333,194,20.4,8,0.33,71.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1069P0033_1291,TMS18F1069P0033,1291,12,,1,12,10,2,2,159.1666667,9,37,,4,65.15,28.22,2,14.5,88,171.6666667,17.6,7.3,0.48,80
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1484P0036_1292,TMS18F1484P0036,1292,12,,1,12,9,0,3,135.8333333,9,52,30.57,3,67.18,18.23,2,13.25,50,151.6666667,39.7,15.8,0.69,52.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1274P0020_1293,TMS18F1274P0020,1293,12,,1,12,8,2,2,115.8333333,8,16,,3,72.75,21.92,2,8.25,45.83333333,160,8.1,2.8,0.42,60
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1060P0067_1294,TMS18F1060P0067,1294,12,,1,12,7,0,1,151.6666667,9,63,,3,71.85,22.71,2,17,93.33333333,153.3333333,38.5,12.7,0.63,93.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1113P0002_1295,TMS18F1113P0002,1295,12,,1,12,6,5,2,220,8,36,,4,80.47,24.22,2,36.15,133.3333333,213.3333333,20.5,7.1,0.3,138.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1323P0002_1296,TMS18F1323P0002,1296,12,,1,12,5,5,1,176.6666667,9,16,,3,79.21,19.98,2,10.9,119,185,9.3,3.5,0.39,121.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1365P0024_1297,TMS18F1365P0024,1297,12,,1,12,4,0,3,189.1666667,9,48,27.82,3,77.4,20.43,2,22.85,68.33333333,176.6666667,19.7,6.6,0.39,80
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1240P0024_1298,TMS18F1240P0024,1298,12,,1,12,3,1,3,197.5,8,17,26.64,3,84.49,29.13,1,21.65,82.5,198.3333333,12.5,4.2,0.3,103.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1305P0031_1299,TMS18F1305P0031,1299,12,,1,12,2,0,3,188.3333333,9,39,29.72,3,83.73,28.52,2,18.5,75.83333333,198.3333333,29.3,11.1,0.54,91.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1289P0014_1300,TMS18F1289P0014,1300,12,,1,12,1,5,2,175,9,10,,3,70.82,24.57,1,14.3,72.5,175,6.6,,0.26,65
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1359P0001_1301,TMS18F1359P0001,1301,13,,1,13,1,0,3,164.1666667,7,42,,3,80.84,24.79,2,25.45,80,180,34.1,10.4,0.5,75
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1085P0012_1302,TMS18F1085P0012,1302,13,,1,13,2,0,3,178.3333333,9,22,,3,85.84,28.98,1,19.2,72.83333333,191.6666667,14.3,5.3,0.36,53.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1369P0023_1303,TMS18F1369P0023,1303,13,,1,13,3,,,,0,,,,,,,18.88,,,,,,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1010P0011_1304,TMS18F1010P0011,1304,13,,1,13,4,3,2,190.8333333,6,22,23.38,3,88.55,32.48,2,15.35,103.3333333,175,27.2,8.7,0.57,119
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA982101_1305,IITA-TMS-IBA982101,1305,13,1,1,13,5,2,2,215.8333333,9,19,,3,85.26,31.92,2,18.8,70,175,15.1,5.1,0.38,63.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1319P0121_1306,TMS18F1319P0121,1306,13,,1,13,6,9,2,214.1666667,9,33,,3,90.26,29.49,1,25,87.5,205,12.5,5.3,0.27,83.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1414P0017_1307,TMS18F1414P0017,1307,13,,1,13,7,0,2,163.3333333,9,65,29.23,3,68.93,21.96,2,20.5,73.66666667,173.3333333,37.7,14.4,0.58,66.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1338P0085_1308,TMS18F1338P0085,1308,13,,1,13,8,1,3,196.6666667,9,40,,3,94.78,31.43,2,20,76.66666667,175,32.4,11,0.55,76.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1343P0019_1309,TMS18F1343P0019,1309,13,,1,13,9,0,0,135.8333333,9,42,,1,,22.05,2,9.05,,140,21.6,8.4,0.64,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1348P0098_1310,TMS18F1348P0098,1310,13,,1,13,10,1,4,199.1666667,9,36,32.84,3,84.18,27.04,2,30.25,61.66666667,185,33,12.3,0.45,56.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1149P0024_1311,TMS18F1149P0024,1311,13,,1,13,11,2,3,170,6,23,24.76,4,87.46,29.2,1,15.9,72.5,181.6666667,27.1,8.7,0.56,75
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1001P0020_1312,TMS18F1001P0020,1312,13,,1,13,12,2,2,178.3333333,6,17,,3,98.6,23.46,2,12.05,75.83333333,195,7.4,2.4,0.32,73.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1348P0024_1313,TMS18F1348P0024,1313,13,,1,13,13,0,1,148.3333333,9,19,24.08,3,80.67,22.6,2,18.2,80.83333333,143.3333333,10.1,3.1,0.29,71.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1231P0011_1314,TMS18F1231P0011,1314,13,,1,13,14,4,2,149.1666667,9,14,,3,84.13,25.96,1,5,60,136.6666667,6.3,,0.48,69
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1310P0088_1315,TMS18F1310P0088,1315,13,,1,13,15,2,2,168.3333333,8,33,20.21,3,85.54,27.39,1,14.15,93.33333333,156.6666667,26.7,9.6,0.59,91.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1305P0039_1316,TMS18F1305P0039,1316,13,,1,13,16,1,4,151.6666667,8,34,26.54,3,106.8,24.98,2,24.5,48.33333333,160,36.7,13.5,0.53,38.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1312P0033_1317,TMS18F1312P0033,1317,13,,1,13,17,1,3,177,7,16,,3,92.45,21.64,2,15.45,48,183.3333333,8.2,3.3,0.28,51.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1191P0002_1318,TMS18F1191P0002,1318,13,,1,13,18,0,2,207.5,9,46,19.8,3,65.48,26.6,2,20.5,83,187.6666667,25.5,8,0.48,91.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1350P0082_1319,TMS18F1350P0082,1319,13,,1,13,19,4,3,200.8333333,7,12,,3,78.02,27.45,1,11.65,72.5,178.3333333,9.9,3.1,0.39,58.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1076P0110_1320,TMS18F1076P0110,1320,13,,1,13,20,0,1,205.8333333,8,39,20.45,4,77.87,27.77,3,23.5,155,201.6666667,34,8.7,0.52,138.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1348P0117_1321,TMS18F1348P0117,1321,13,,1,13,21,8,4,254.1666667,9,42,,3,79.25,25.45,1,22.75,67.5,261.6666667,34.9,11.6,0.53,35
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1344P0176_1322,TMS18F1344P0176,1322,13,,1,13,22,2,3,175,5,18,,3,83.69,21.31,2,15.55,46.66666667,185,13.7,4.7,0.4,40
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1319P0100_1323,TMS18F1319P0100,1323,13,,1,13,23,5,2,155.8333333,8,35,,4,70.58,25.23,2,11.45,85,166.6666667,11.1,3.5,0.42,83.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA980581_1324,IITA-TMS-IBA980581,1324,13,1,1,13,24,0,1,175,9,44,,3,78.78,27.22,2,28.25,93.33333333,183.3333333,25.8,8.9,0.41,106.6666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1312P0039_1325,TMS18F1312P0039,1325,13,,1,13,25,1,2,222.5,9,23,30.47,3,87.98,27.26,2,27.3,109,215,11.9,4.5,0.25,110
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1068P0077_1326,TMS18F1068P0077,1326,14,,1,14,25,9,2,248.3333333,9,45,,3,85.28,26.18,1,35.45,124,251.6666667,20.7,8.9,0.3,126.6666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA30572_1327,IITA-TMS-IBA30572,1327,14,1,1,14,24,5,2,215,6,18,,3,92.26,30.31,1,14.3,115,206.6666667,6.1,1.8,0.24,131.6666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1165P0008_1328,TMS18F1165P0008,1328,14,,1,14,23,7,2,258.3333333,9,43,,3,77.66,26.16,2,37.1,80.83333333,271.6666667,15.7,6,0.24,121.6666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1367P0030_1329,TMS18F1367P0030,1329,14,,1,14,22,2,3,250.8333333,6,35,25.52,3,79.34,35.54,1,23.5,91.66666667,266.6666667,24.5,8.2,0.44,95
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1539P0073_1330,TMS18F1539P0073,1330,14,,1,14,21,0,0,118.3333333,9,23,26.48,1,,17.14,3,7.65,,118.3333333,11.7,3.7,0.53,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1319P0041_1331,TMS18F1319P0041,1331,14,,1,14,20,1,3,180,9,27,,3,77.5,24.99,1,16.35,68.33333333,176.6666667,17.7,6.5,0.45,68.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1345P0012_1332,TMS18F1345P0012,1332,14,,1,14,19,1,4,180.8333333,9,44,19.82,3,73,20.01,3,21.5,33.33333333,195,27.6,9.4,0.49,28.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMEB419_1333,TMEB419,1333,14,1,1,14,18,7,0,235.8333333,5,6,,1,,23.52,2,15.2,,255,2.7,,0.12,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1323p0025_1334,TMS18F1323p0025,1334,14,,1,14,17,0,4,203.3333333,9,74,,3,81.95,22.85,2,25.15,48.33333333,190,36.7,13.9,0.52,35
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1308P0084_1335,TMS18F1308P0084,1335,14,,1,14,16,0,1,269.1666667,9,56,,3,84.65,29.32,1,28.15,150.8333333,286.6666667,31,11.4,0.45,175
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1352P0002_1336,TMS18F1352P0002,1336,14,,1,14,15,1,2,199.1666667,9,44,31.12,3,87.51,23.33,2,16.5,98,186.6666667,29.4,11.9,0.57,100
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1344P0153_1337,TMS18F1344P0153,1337,14,,1,14,14,1,2,199.1666667,9,29,29.4,3,73.73,30.59,2,35.9,103.3333333,203.3333333,23.7,8.3,0.33,121.6666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1217P0095_1338,TMS18F1217P0095,1338,14,,1,14,13,0,3,161.6666667,5,14,,3,74.73,23.43,2,15.28,47.5,153.3333333,5.9,,0.23,36.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1082P0024_1339,TMS18F1082P0024,1339,14,,1,14,12,5,3,207.5,2,4,,3,90.51,26.02,2,10.15,75.83333333,185,3.5,1.4,0.2,53.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1339P0015_1340,TMS18F1339P0015,1340,14,,1,14,11,2,2,166.6666667,9,72,,3,70.79,29.99,2,25.45,68.33333333,203.3333333,33.9,12.4,0.5,88.33333333
