trial,year_harvest,location,trial_type,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,LODG,BRNLEV9,PLTHT9,NOHAV,RTNO,STARCH,BRNHB9,ANGBR9,STMDI9,PPSTD9,SHTWT,RTWT,BRNHT9,PLTHT6,FYLD,DYLD,TYLD,HI,DM,BRNHT6
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1090P0031_1239,TMS18F1090P0031,1239,10,,1,10,12,9,2,228,8,60,24.65,2,93.542,32.51,2,36.54,17.55,170,199,17.55,6.45,36.54,0.32,36.76,117
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1361P0041_1240,TMS18F1361P0041,1240,10,,1,10,11,6,,189,7,33,16.57,2,87.532,21.97,2,10.55,10.85,,167,10.85,3.33,10.55,0.51,30.70,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1007P0005_1241,TMS18F1007P0005,1241,10,,1,10,10,,3,152,5,25,20.47,2,87.41,25.18,2,8.6,12.65,93,124,12.65,4.25,8.6,0.60,33.62,96
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1096P0024_1242,TMS18F1096P0024,1242,10,,1,10,9,4,3,155,6,37,27.10,3,99.69,32.71,1,16.75,11.45,86,133,11.45,4.42,16.75,0.41,38.60,65
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-IITA-TMS-IBA000070_1243,IITA-TMS-IBA000070,1243,10,1,1,10,8,1,,209,11,84,19.93,2,78.572,22.13,3,17.6,30.25,,179,30.25,10.05,17.6,0.63,33.22,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1018P0001_1244,TMS18F1018P0001,1244,10,,1,10,7,,3,163,9,84,19.24,3,97.608,20.05,2,12.4,23.04,92,128,23.04,7.53,12.4,0.65,32.70,86
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1138P0037_1245,TMS18F1138P0037,1245,10,,1,10,6,3,3,184,7,31,16.36,3,100.396,32.20,1,24.25,16.8,100,139,16.8,5.13,24.25,0.41,30.54,63
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1280P0112_1246,TMS18F1280P0112,1246,10,,1,10,5,1,2,232,11,96,23.26,2,85.034,20.12,2,16.29,27.64,146,173,27.64,9.87,16.29,0.63,35.72,120
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1042P0009_1247,TMS18F1042P0009,1247,10,,1,10,4,2,,,3,26,25.20,3,,,,16.55,13.92,,,13.92,5.18,16.55,0.46,37.18,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1332P0002_1248,TMS18F1332P0002,1248,10,,1,10,3,2,,169,8,46,15.46,1,,22.13,2,12.8,19.45,,146,19.45,5.81,12.8,0.60,29.86,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1003P0003_1249,TMS18F1003P0003,1249,10,,1,10,2,,,,,,,,,,,,,,,,,,,,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1322P0019_1250,TMS18F1322P0019,1250,10,,1,10,1,,3,192,7,52,15.80,3,91.718,22.09,3,11.3,13.65,165,140,13.65,4.11,11.3,0.55,30.11,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-IITA-TMS-IBA30572_1251,IITA-TMS-IBA30572,1251,11,1,1,11,1,,3,251,9,68,25.92,3,105.426,30.78,3,37.35,26.45,160,187,26.45,9.98,37.35,0.41,37.71,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1083P0028_1252,TMS18F1083P0028,1252,11,,1,11,2,,2,228,8,62,22.84,2,87,21.86,2,20.3,29.55,151,185,29.55,10.46,20.3,0.59,35.40,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1365P0005_1253,TMS18F1365P0005,1253,11,,1,11,3,4,,195,8,36,22.34,1,,24.20,1,17.05,25.35,,209,25.35,8.88,17.05,0.60,35.03,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-IITA-TMS-IBA982101_1254,IITA-TMS-IBA982101,1254,11,1,1,11,4,2,3,193,6,57,16.66,3,99.762,33.13,2,22.18,25.05,94,,25.05,7.71,22.18,0.53,30.76,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1278P0180_1255,TMS18F1278P0180,1255,11,,1,11,5,,,201,4,24,17.43,1,,21.38,2,6.4,10.65,,,10.65,3.34,6.4,0.62,31.34,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1348P0088_1256,TMS18F1348P0088,1256,11,,1,11,6,1,,154,9,50,15.91,1,,21.24,3,19.65,22.3,,136,22.3,6.73,19.65,0.53,30.20,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1280P0126_1257,TMS18F1280P0126,1257,11,,1,11,7,1,2,147,7,42,22.20,2,88.17,21.13,2,7.6,19.45,95,120,19.45,6.79,7.6,0.72,34.92,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1028P0030_1258,TMS18F1028P0030,1258,11,,1,11,8,4,3,212,8,61,21.70,3,102.752,24.00,2,17.56,19.85,114,204,19.85,6.86,17.56,0.53,34.55,115
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1414P0014_1259,TMS18F1414P0014,1259,11,,1,11,9,,2,195,8,82,24.04,2,88.162,22.15,2,18.45,30.45,130,143,30.45,11.05,18.45,0.62,36.30,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1076P0103_1260,TMS18F1076P0103,1260,11,,1,11,10,2,,211,5,54,20.06,3,94.332,33.49,2,27.2,22.15,,165,22.15,7.38,27.2,0.45,33.32,77
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-IITA-TMS-IBA000070_1261,IITA-TMS-IBA000070,1261,11,1,1,11,11,,2,238,10,67,23.42,2,98.326,22.96,2,28.4,42.35,97,176,42.35,15.18,28.4,0.60,35.84,80
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1318P0007_1262,TMS18F1318P0007,1262,11,,1,11,12,1,3,199,5,44,23.15,3,75.422,20.80,3,12.5,15.84,142,165,15.84,5.64,12.5,0.56,35.63,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1348P0051_1263,TMS18F1348P0051,1263,11,,1,11,13,5,2,177,8,74,17.58,3,84.04,21.31,2,14.2,30.15,110,150,30.15,9.48,14.2,0.68,31.46,91
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1325P0032_1264,TMS18F1325P0032,1264,11,,1,11,14,,,132,6,48,18.59,2,94.372,15.58,2,5.8,15.45,,105,15.45,4.98,5.8,0.73,32.21,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1310P0148_1265,TMS18F1310P0148,1265,11,,1,11,15,,3,272,7,81,18.92,3,79.48,27.03,2,30.5,32.55,148,207,32.55,10.57,30.5,0.52,32.46,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1320P0101_1266,TMS18F1320P0101,1266,11,,1,11,16,,2,245,7,63,22.31,3,83.274,24.06,2,30.51,19.4,77,174,19.4,6.79,30.51,0.39,35.01,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1310P0168_1267,TMS18F1310P0168,1267,11,,1,11,17,,,264,9,50,20.95,1,,24.78,3,34.6,26.3,,181,26.3,8.94,34.6,0.43,33.99,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1347P0029_1268,TMS18F1347P0029,1268,11,,1,11,18,1,,233,9,74,25.94,3,91.552,24.45,2,20.36,27.85,,172,27.85,10.51,20.36,0.58,37.74,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1336P0014_1269,TMS18F1336P0014,1269,11,,1,11,19,,,191,8,64,24.01,1,,20.84,2,14.9,21.8,,132,21.8,7.91,14.9,0.59,36.28,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1298P0044_1270,TMS18F1298P0044,1270,11,,1,11,20,,2,216,8,48,24.77,1,,19.48,2,9.65,15.1,191,145,15.1,5.56,9.65,0.61,36.85,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1331P0016_1271,TMS18F1331P0016,1271,11,,1,11,21,3,2,209,6,62,18.58,3,93.936,26.42,2,13.96,30.25,88,166,30.25,9.74,13.96,0.68,32.20,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1372P0041_1272,TMS18F1372P0041,1272,11,,1,11,22,,,184.6,5,49,25.85,2,74.57,21.09,2,8.6,17.96,,160,17.96,6.76,8.6,0.68,37.67,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1371P0011_1273,TMS18F1371P0011,1273,11,,1,11,23,1,3,194,7,44,20.44,3,89.962,28.24,2,14.3,23.3,127,125,23.3,7.83,14.3,0.62,33.60,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1280P0086_1274,TMS18F1280P0086,1274,11,,1,11,24,1,,218,10,94,25.46,1,19.77,30.74,2,32.56,33.95,,202,33.95,12.69,32.56,0.51,37.37,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1280P0107_1275,TMS18F1280P0107,1275,11,,1,11,25,1,,175,7,62,24.44,1,,20.07,4,18.4,23.95,,141,23.95,8.77,18.4,0.57,36.60,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1421P0005_1276,TMS18F1421P0005,1276,12,,1,12,25,,,258,9,44,12.38,3,100.05,30.51,2,17.56,22.5,,190,22.5,6.20,17.56,0.56,27.55,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1001P0014_1277,TMS18F1001P0014,1277,12,,1,12,24,1,3,176,7,45,22.87,3,95.488,27.12,1,12.76,27.3,97,142,27.3,9.67,12.76,0.68,35.43,105
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1447P0062_1278,TMS18F1447P0062,1278,12,,1,12,23,,3,247,7,50,26.28,3,87.988,30.65,2,24.8,23.45,109,186,23.45,8.91,24.8,0.49,37.99,99
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1020P0027_1279,TMS18F1020P0027,1279,12,,1,12,22,1,3,188,4,34,20.72,3,96.894,30.18,2,15.55,16.97,90,,16.97,5.74,15.55,0.52,33.81,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1324p0026_1280,TMS18F1324p0026,1280,12,,1,12,21,,,282,7,46,,3,78.672,28.77,2,12.45,9.45,,229,9.45,,12.45,0.43,,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1038P0087_1281,TMS18F1038P0087,1281,12,,1,12,20,1,,231,5,28,21.41,3,88.11,21.25,3,7.4,9.25,,153.6,9.25,3.18,7.4,0.56,34.33,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1291P0026_1282,TMS18F1291P0026,1282,12,,1,12,19,2,,233,8,58,18.09,1,,22.59,2,21.9,15.9,,225,15.9,5.06,21.9,0.42,31.83,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-IITA-TMS-IBA980581_1283,IITA-TMS-IBA980581,1283,12,1,1,12,18,,,180,8,79,16.05,1,,24.52,3,22.8,25.4,,174,25.4,7.70,22.8,0.53,30.30,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1344P0159_1284,TMS18F1344P0159,1284,12,,1,12,17,,2,198,9,104,27.73,3,96.204,25.38,2,24.55,38.09,118,148,38.09,14.88,24.55,0.61,39.08,88
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1480P0023_1285,TMS18F1480P0023,1285,12,,1,12,16,,,224,7,41,21.83,2,85.86,22.51,2,14.1,20.23,,144,20.23,7.01,14.1,0.59,34.64,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMEB419_1286,TMEB419,1286,12,1,1,12,15,,,,3,17,20.71,1,,,,7.1,10.15,,,10.15,3.43,7.1,0.59,33.80,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1343P0153_1287,TMS18F1343P0153,1287,12,,1,12,14,1,,202,8,40,22.42,3,90.298,23.93,2,17.25,23.15,,,23.15,8.12,17.25,0.57,35.09,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1056P0019_1288,TMS18F1056P0019,1288,12,,1,12,13,2,,,4,25,,2,,,,15.86,14.65,,,14.65,,15.86,0.48,,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1352P0016_1289,TMS18F1352P0016,1289,12,,1,12,12,4,,208,5,37,24.79,3,94.684,34.35,2,17.47,14.45,,,14.45,5.33,17.47,0.45,36.87,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1436P0053_1290,TMS18F1436P0053,1290,12,,1,12,11,6,3,185,6,39,25.98,3,95.156,24.97,2,22.8,15.5,131,153,15.5,5.85,22.8,0.40,37.76,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1069P0033_1291,TMS18F1069P0033,1291,12,,1,12,10,,3,222,11,58,23.28,3,86.804,20.01,4,22.08,24.48,184,153,24.48,8.75,22.08,0.53,35.74,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1484P0036_1292,TMS18F1484P0036,1292,12,,1,12,9,,3,163,7,86,22.58,3,89.202,22.65,3,14.45,23.3,86,143,23.3,8.20,14.45,0.62,35.21,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1274P0020_1293,TMS18F1274P0020,1293,12,,1,12,8,,,154,8,100,21.53,1,,19.56,4,9.95,23.65,,131,23.65,8.14,9.95,0.70,34.42,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1060P0067_1294,TMS18F1060P0067,1294,12,,1,12,7,,,143,6,54,20.73,1,,21.59,2,8.8,16.65,,135,16.65,5.63,8.8,0.65,33.82,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1113P0002_1295,TMS18F1113P0002,1295,12,,1,12,6,1,2,190,5,32,20.16,3,86.87,23.36,3,10.85,10.85,154,161,10.85,3.62,10.85,0.50,33.39,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1323P0002_1296,TMS18F1323P0002,1296,12,,1,12,5,2,3,168,3,30,20.80,3,86.37,21.85,2,5.45,10.42,97,133,10.42,3.53,5.45,0.66,33.87,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1365P0024_1297,TMS18F1365P0024,1297,12,,1,12,4,,,202,5,37,10.97,3,89.012,26.13,2,10.5,10.42,,152,10.42,2.76,10.5,0.50,26.49,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1240P0024_1298,TMS18F1240P0024,1298,12,,1,12,3,1,2,220,11,90,22.82,3,88.168,25.78,2,32.25,34.6,111,167,34.6,12.25,32.25,0.52,35.39,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1305P0031_1299,TMS18F1305P0031,1299,12,,1,12,2,,2,214,9,76,23.62,3,84.046,22.18,2,18.1,27.75,159,172,27.75,9.99,18.1,0.61,35.99,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1289P0014_1300,TMS18F1289P0014,1300,12,,1,12,1,1,,,2,18,26.01,3,,,,21.5,23.35,,,23.35,8.82,21.5,0.52,37.78,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1359P0001_1301,TMS18F1359P0001,1301,13,,1,13,1,,,193,7,65,21.53,3,84.474,20.32,2,9.3,19.25,,138,19.25,6.63,9.3,0.67,34.42,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1085P0012_1302,TMS18F1085P0012,1302,13,,1,13,2,,2,213,8,77,19.47,3,90.726,33.46,2,35.42,37.8,49,183,37.8,12.43,35.42,0.52,32.87,79
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1369P0023_1303,TMS18F1369P0023,1303,13,,1,13,3,,,,,,,,,,,,,,,,,,,,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1010P0011_1304,TMS18F1010P0011,1304,13,,1,13,4,,2,209,7,84,25.02,3,89.06,25.17,3,25.96,35.46,122,162,35.46,13.13,25.96,0.58,37.04,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-IITA-TMS-IBA982101_1305,IITA-TMS-IBA982101,1305,13,1,1,13,5,,2,193,8,68,22.59,2,93.616,27.26,2,21.9,28.1,107,144,28.1,9.90,21.9,0.56,35.22,93
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1319P0121_1306,TMS18F1319P0121,1306,13,,1,13,6,9,,195,8,47,22.76,3,79.29,24.26,2,35.3,18.5,,182,18.5,6.54,35.3,0.34,35.35,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1414P0017_1307,TMS18F1414P0017,1307,13,,1,13,7,,2,204,8,68,12.70,2,85.128,24.17,2,26.45,26.65,153,163,26.65,7.41,26.45,0.50,27.79,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1338P0085_1308,TMS18F1338P0085,1308,13,,1,13,8,,3,169,6,44,18.39,3,95.042,26.64,3,13.44,19.45,110,151,19.45,6.24,13.44,0.59,32.06,115
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1343P0019_1309,TMS18F1343P0019,1309,13,,1,13,9,,,184,9,52,18.33,1,,19.07,3,13.9,13.5,,147,13.5,4.32,13.9,0.49,32.02,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1348P0098_1310,TMS18F1348P0098,1310,13,,1,13,10,,2,194,9,82,12.18,3,99.284,30.56,3,28.9,20.65,100,156,20.65,5.66,28.9,0.42,27.40,74
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1149P0024_1311,TMS18F1149P0024,1311,13,,1,13,11,,,,8,38,14.53,2,95.518,24.82,1,11,13.75,,146,13.75,4.01,11,0.56,29.16,60
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1001P0020_1312,TMS18F1001P0020,1312,13,,1,13,12,2,2,164,5,49,19.21,3,104.052,28.71,2,23.4,26.5,70,173,26.5,8.66,23.4,0.53,32.68,111
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1348P0024_1313,TMS18F1348P0024,1313,13,,1,13,13,,3,192,8,48,22.75,3,98.048,18.05,3,11.65,16.25,107,168,16.25,5.74,11.65,0.58,35.34,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1231P0011_1314,TMS18F1231P0011,1314,13,,1,13,14,,3,206,7,57,25.85,3,92.498,20.20,2,10.25,29.8,167,124,29.8,11.22,10.25,0.74,37.67,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1310P0088_1315,TMS18F1310P0088,1315,13,,1,13,15,1,2,164,7,62,21.01,2,92.186,22.80,3,19.8,37.25,100,147,37.25,12.68,19.8,0.65,34.03,110
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1305P0039_1316,TMS18F1305P0039,1316,13,,1,13,16,,2,196,9,78,19.97,2,106.93,28.62,2,23.8,31.3,136,160,31.3,10.41,23.8,0.57,33.25,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1312P0033_1317,TMS18F1312P0033,1317,13,,1,13,17,2,2,237,9,110,16.36,3,93.976,25.63,2,39.6,47.65,123,168,47.65,14.55,39.6,0.55,30.54,97
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1191P0002_1318,TMS18F1191P0002,1318,13,,1,13,18,1,3,227,6,46,20.79,3,97.8,25.44,3,13.85,17.18,168,168,17.18,5.82,13.85,0.55,33.87,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1350P0082_1319,TMS18F1350P0082,1319,13,,1,13,19,4,2,185,7,48,15.91,2,98.13,29.68,2,25.4,29.1,73,205,29.1,8.79,25.4,0.53,30.20,60
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1076P0110_1320,TMS18F1076P0110,1320,13,,1,13,20,,,190,9,64,18.22,1,,21.58,3,21.55,31.26,,179,31.26,9.98,21.55,0.59,31.93,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1348P0117_1321,TMS18F1348P0117,1321,13,,1,13,21,7,2,214,9,61,20.64,3,97.172,22.21,2,24.63,24.15,115,214,24.15,8.15,24.63,0.50,33.75,139
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1344P0176_1322,TMS18F1344P0176,1322,13,,1,13,22,,2,188,9,64,23.33,3,85.452,24.71,2,19.96,28.1,105,166,28.1,10.05,19.96,0.58,35.77,99
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1319P0100_1323,TMS18F1319P0100,1323,13,,1,13,23,,3,185,6,54,19.64,2,84.512,21.77,3,11.5,14.9,113,153,14.9,4.92,11.5,0.56,33.00,102
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-IITA-TMS-IBA980581_1324,IITA-TMS-IBA980581,1324,13,1,1,13,24,,,191,9,77,11.93,1,,28.39,3,20.14,22.85,,163,22.85,6.22,20.14,0.53,27.21,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1312P0039_1325,TMS18F1312P0039,1325,13,,1,13,25,,,220,4,64,20.18,3,72.142,28.06,2,25.5,11.15,,209,11.15,3.73,25.5,0.30,33.41,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1068P0077_1326,TMS18F1068P0077,1326,14,,1,14,25,1,2,229,4,24,27.15,2,92.008,,1,12.7,12.45,128,196,12.45,4.81,12.7,0.50,38.64,123
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-IITA-TMS-IBA30572_1327,IITA-TMS-IBA30572,1327,14,1,1,14,24,1,3,248,5,47,21.43,2,94.41,31.70,3,18.85,14.35,144,196,14.35,4.93,18.85,0.43,34.34,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1165P0008_1328,TMS18F1165P0008,1328,14,,1,14,23,3,,203,7,46,28.23,2,91.618,23.04,3,29.5,24.4,,184,24.4,9.63,29.5,0.45,39.45,138
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1367P0030_1329,TMS18F1367P0030,1329,14,,1,14,22,,2,229,6,34,18.89,2,77.55,28.07,2,16.25,20.8,122,200,20.8,6.75,16.25,0.56,32.44,127
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1539P0073_1330,TMS18F1539P0073,1330,14,,1,14,21,,,,,,,,,,,,,,,,,,,,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1319P0041_1331,TMS18F1319P0041,1331,14,,1,14,20,1,3,146,10,74,25.35,3,91.126,19.31,2,19.05,31.7,79,137,31.7,11.82,19.05,0.62,37.29,95
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1345P0012_1332,TMS18F1345P0012,1332,14,,1,14,19,1,2,185,9,73,33.96,3,83.958,18.58,2,30.1,26.15,93,130.6,26.15,11.44,30.1,0.46,43.75,
