trial,year_harvest,location,trial_type,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,LODG,BRNLEV9,PLTHT9,NOHAV,RTNO,STARCH,BRNHB9,ANGBR9,STMDI9,PPSTD9,SHTWT,BRNHT9,PLTHT6,FYLD,DYLD,HI,BRNHT6
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1505P0057_2300,TMS18F1505P0057,2300,32,,2,32,1,0,,113,6,47,12.67,1,,20.632,3,37.1,,92,40.33,11.2,0.45,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1076P0117_2301,TMS18F1076P0117,2301,33,,2,33,1,4,,130,5,10,,1,,17.188,2,9.35,,120,4.87,,0.28,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1395P0055_2302,TMS18F1395P0055,2302,33,,2,33,2,0,2,105,8,64,19.42,3,77.79,21.848,2,39.63,50,99,31.93,10.49,0.38,43
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1343P0014_2303,TMS18F1343P0014,2303,33,,2,33,3,,,,,,,,,,,,,,,,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1277P0007_2304,TMS18F1277P0007,2304,33,,2,33,4,0,,,2,15,14.01,,,,2,16.66,,,12.13,3.49,0.35,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1076P0001_2305,TMS18F1076P0001,2305,33,,2,33,5,0,,,1,11,,,,,1,10.5,,,6.27,,0.31,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1334P0023_2306,TMS18F1334P0023,2306,33,,2,33,6,3,1,113,9,31,20.68,2,86.77,18.512,2,29.75,67,108,20.67,6.98,0.34,68
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS13F1343P0022_2307,TMS13F1343P0022,2307,33,,2,33,7,1,3,123,8,68,20.26,2,75.86,20.226,2,29.7,35.4,109,41.2,13.79,0.51,30
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1038P0056_2308,TMS18F1038P0056,2308,33,,2,33,8,2,2,93,7,43,16.61,3,69.34,19.156,3,23.35,48,82,14.53,4.47,0.32,49
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1424P0020_2309,TMS18F1424P0020,2309,33,,2,33,9,0,,143,6,53,8.51,1,,21.422,2,36.9,,120,30.47,7.51,0.38,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2310,IITA-TMS-IBA30572,2310,33,1,2,33,10,0,,,3,17,,,,,1,16.79,,,7.93,,0.26,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1377P0023_2311,TMS18F1377P0023,2311,33,,2,33,11,2,,,3,25,9.99,,,,2,23.77,,,14,3.61,0.31,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1205P0010_2312,TMS18F1205P0010,2312,33,,2,33,12,2,2,138,4,27,14.26,3,80.41,25.796,2,25.9,46,129,16.4,4.75,0.32,48
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1295P0035_2313,TMS18F1295P0035,2313,33,,2,33,13,4,,151.4,8,38,18.31,3,55.8,20.682,2,27.85,,140,26.47,8.47,0.42,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1165P0018_2314,TMS18F1165P0018,2314,33,,2,33,14,1,2,138,9,69,17.08,3,69.21,19.792,2,24.2,71,120,30.73,9.55,0.49,71
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1436P0049_2315,TMS18F1436P0049,2315,33,,2,33,15,1,2,166,7,54,23.57,3,61.81,19.168,3,24.55,89,154,28.73,10.33,0.47,91
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1355P0120_2316,TMS18F1355P0120,2316,33,,2,33,16,9,4,188.4,9,31,18.03,2,75.5,23.692,2,41.75,39,181,9.47,3.01,0.15,46
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1222P0012_2317,TMS18F1222P0012,2317,33,,2,33,17,0,,,4,32,10.18,,,,2,23.47,,,17.53,4.54,0.36,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2318,IITA-TMS-IBA982101,2318,33,1,2,33,18,0,2,173,7,44,13.44,3,74.87,24.588,2,33.5,65,142,23.07,6.54,0.34,67
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS181258P0156_2319,TMS18F1258P0156,2319,33,,2,33,19,0,2,169,9,62,20.46,3,88.5,29.768,2,35.43,62,157,51,17.14,0.52,61
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1121P0029_2320,TMS18F1121P0029,2320,33,,2,33,20,3,,,4,38,15.43,,,,2,26.35,,,33.13,9.89,0.49,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1260P0054_2321,TMS18F1260P0054,2321,33,,2,33,21,2,2,166,7,54,13.13,,,,2,19.65,52,158,29.6,8.32,0.53,53
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1369P0010_2322,TMS18F1369P0010,2322,33,,2,33,22,1,4,172,5,36,20.09,3,95.04,33.144,1,33.1,37,173,21.33,7.11,0.33,40
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1320P0051_2323,TMS18F1320P0051,2323,33,,2,33,23,0,,192,9,68,20.12,1,,24.332,2,27.86,,186.4,28.07,9.36,0.43,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1345P0001_2324,TMS18F1345P0001,2324,33,,2,33,24,1,,175,9,56,19,2,45.63,18.484,2,22.1,,154,38.6,12.55,0.57,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1310P0151_2325,TMS18F1310P0151,2325,33,,2,33,25,3,,179,9,62,18.91,1,,20.756,4,45.6,,163,43,13.96,0.41,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2326,IITA-TMS-IBA980581,2326,34,1,2,34,25,0,1,212,9,73,11.35,3,77.37,26.786,2,48.3,150.6,193,40.8,10.92,0.39,150
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1142P0017_2327,TMS18F1142P0017,2327,34,,2,34,24,1,4,167,9,50,23.54,2,72.92,22.718,2,30.65,26,171,34,12.22,0.45,25
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMEB419_2328,TMEB419,2328,34,1,2,34,23,1,,188,7,40,13.53,1,,21.682,2,22.3,,160,37.07,10.53,0.55,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1073P0035_2329,TMS18F1073P0035,2329,34,,2,34,22,0,4,160,8,76,11.86,2,74.19,21.46,2,23.5,30,151,44.67,12.13,0.59,29.6
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1306P0149_2330,TMS18F1306P0149,2330,34,,2,34,21,1,3,184,7,29,16.98,2,78.97,22.778,1,25.52,41,169,20.8,6.45,0.38,42
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1333p0013_2331,TMS18F1333p0013,2331,34,,2,34,20,0,3,169,8,75,22.41,3,77.46,23.426,1,25.05,43,157,36.87,12.93,0.52,42
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1306P0127_2332,TMS18F1306P0127,2332,34,,2,34,19,1,3,198,9,64,17.19,3,74.27,26.856,1,32.35,65,180,44.53,13.88,0.51,67
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA000070_2333,IITA-TMS-IBA000070,2333,34,1,2,34,18,1,2,178,9,70,15.92,3,69.63,25.17,2,28.87,73,169,49.73,15.02,0.56,74
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0156_2334,TMS18F1348P0156,2334,34,,2,34,17,0,2,209.6,8,62,20.86,3,81.27,27.154,2,32.25,137,182,39.87,13.52,0.48,133
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1396P0053_2335,TMS18F1396P0053,2335,34,,2,34,16,2,2,168,9,68,23.03,3,74.59,24.172,2,29.3,69,163,44,15.64,0.53,68
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1365P0005_2336,TMS18F1365P0005,2336,34,,2,34,15,3,,211,7,58,21.33,3,61.8,25.136,1,21.1,,184,29.27,10.03,0.51,118
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1318P0007_2337,TMS18F1318P0007,2337,34,,2,34,14,2,2,165,9,50,19.53,3,64.83,18.314,2,41.1,55,150,38.8,12.77,0.41,55
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1224P0014_2338,TMS18F1224P0014,2338,34,,2,34,13,2,,,3,18,13.31,,,,1,17.05,,,18.13,5.12,0.44,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1280P0112_2339,TMS18F1280P0112,2339,34,,2,34,12,3,3,157,7,82,17.28,3,87.36,21.712,2,22.35,74,141.4,44.53,13.91,0.6,64
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1153P0053_2340,TMS18F1153P0053,2340,34,,2,34,11,1,,,,,,,,,1,,,,,,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1010P0011_2341,TMS18F1010P0011,2341,34,,2,34,10,1,,,2,30,12.19,,,,2,16.75,,,22.87,6.27,0.51,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1202p0001_2342,TMS18F1202p0001,2342,34,,2,34,9,0,3,136,6,50,16.19,3,73.14,22.212,2,33.7,63,126,27.93,8.49,0.38,57
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1152P0003_2343,TMS18F1152P0003,2343,34,,2,34,8,1,3,128,8,62,18.41,2,71.38,19.088,2,36.1,31,110,31.67,10.16,0.4,29
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1305P0138_2344,TMS18F1305P0138,2344,34,,2,34,7,1,,,4,42,20.06,3,69.04,20.578,2,26.08,,,26.4,8.79,0.43,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1562P0030_2345,TMS18F1562P0030,2345,34,,2,34,6,5,3,148,9,56,22.18,3,70.13,19.484,3,28.98,53,127,20.27,7.08,0.34,53.4
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0051_2346,TMS18F1348P0051,2346,34,,2,34,5,0,,,3,26,14.12,,,,1,12.7,,96,13.13,3.79,0.44,40.4
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1277P0031_2347,TMS18F1277P0031,2347,34,,2,34,4,0,2,143,5,52,16.77,,,,1,29.95,70.2,126,38.27,11.8,0.49,70
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1178P0010_2348,TMS18F1178P0010,2348,34,,2,34,3,2,3,110,8,72,17.21,3,84.06,20.402,1,36.59,39,105,29.6,9.23,0.38,35
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1373P0028_2349,TMS18F1373P0028,2349,34,,2,34,2,0,3,139,5,51,14.94,2,95.24,22.056,2,32.1,27,125,28.13,8.29,0.4,25
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1338P0085_2350,TMS18F1338P0085,2350,34,,2,34,1,2,3,145,4,27,14.36,2,87.17,23.006,2,46.05,36,133,17.53,5.09,0.22,35
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1221P0053_2351,TMS18F1221P0053,2351,35,,2,35,1,1,3,124,8,36,18.04,2,90.23,24.622,1,29.6,21.4,109,26.67,8.48,0.4,19.8
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1322P0019_2352,TMS18F1322P0019,2352,35,,2,35,2,,,,,,,,,9.82,2,,,,,,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1003P0010_2353,TMS18F1003P0010,2353,35,,2,35,3,1,,,2,29,15.89,,,,2,25.87,,,18,5.43,0.34,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1334P0003_2354,TMS18F1334P0003,2354,35,,2,35,4,5,2,107,6,47,18.2,3,74.22,20.338,2,20.43,51,105,30.53,9.75,0.53,47.4
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMEB419_2355,TMEB419,2355,35,1,2,35,5,2,,,2,9,15.76,,,,2,5.6,,,6.13,1.85,0.45,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1139P0076_2356,TMS18F1139P0076,2356,35,,2,35,6,4,2,110,6,42,17.3,3,84.31,18.96,2,25.8,54,99,18.53,5.79,0.35,53
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2357,IITA-TMS-IBA30572,2357,35,1,2,35,7,1,,,3,22,11.32,,,,2,23.82,,,14.07,3.76,0.31,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1051P0059_2358,TMS18F1051P0059,2358,35,,2,35,8,1,,152,8,65,18.26,2,47.14,22.206,2,21.85,,130,26.8,8.57,0.48,103
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1280P0140_2359,TMS18F1280P0140,2359,35,,2,35,9,0,1,118,8,57,15.61,3,70.12,18.416,2,20.9,62,106,31.87,9.55,0.53,60
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1325P0032_2360,TMS18F1325P0032,2360,35,,2,35,10,0,,,2,16,,,,,2,9,,,6.93,,0.37,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1076P0066_2361,TMS18F1076P0066,2361,35,,2,35,11,0,,,1,11,14.43,,,,1,15.25,,,16.33,4.75,0.45,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1063P0008_2362,TMS18F1063P0008,2362,35,,2,35,12,3,2,146,6,57,15.23,3,75.91,20.276,2,35.1,96,133,31.87,9.46,0.41,89
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2363,IITA-TMS-IBA982101,2363,35,1,2,35,13,0,2,131,5,51,11.91,3,82.64,24.18,2,35.55,51,113,24.33,6.62,0.34,53
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1004P0008_2364,TMS18F1004P0008,2364,35,,2,35,14,2,,158,6,26,17.52,2,54.71,18.572,2,22.5,,135,24.53,7.71,0.45,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1044P0013_2365,TMS18F1044P0013,2365,35,,2,35,15,2,3,166,6,41,17,3,71.32,22.674,2,26.97,53,155,21.27,6.6,0.37,57
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1355P0089_2366,TMS18F1355P0089,2366,35,,2,35,16,3,,210,9,66,22.09,1,,21.008,3,36.53,,185,27.87,9.71,0.36,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1286P0012_2367,TMS18F1286P0012,2367,35,,2,35,17,5,3,234,6,43,19.02,3,67.82,26.796,2,47.92,86,213,18.33,5.96,0.22,93
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1051P0063_2368,TMS18F1051P0063,2368,35,,2,35,18,2,,,5,21,12.47,,,,2,24.17,,,10.87,3,0.25,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1107P0020_2369,TMS18F1107P0020,2369,35,,2,35,19,4,2,231,4,42,14.63,4,69.67,28.372,2,35.47,97,212,16.47,4.81,0.26,92
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1335P0035_2370,TMS18F1335P0035,2370,35,,2,35,20,4,2,223,6,38,7.71,3,72.27,27.69,1,26.2,103,208,11.13,2.68,0.24,108.4
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1120P0004_2371,TMS18F1120P0004,2371,35,,2,35,21,2,2,209,6,43,18.54,3,60.39,24.74,2,35.4,70,199,14.6,4.7,0.24,72
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1342P0003_2372,TMS18F1342P0003,2372,35,,2,35,22,2,,155,7,46,21.2,3,66.05,23.22,2,21.44,,141,20.4,6.97,0.42,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1040P0044_2373,TMS18F1040P0044,2373,35,,2,35,23,7,3,163,7,21,9.78,3,58.42,21.702,1,22.45,29,153,10,2.56,0.25,34
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1096P0024_2374,TMS18F1096P0024,2374,35,,2,35,24,0,4,184,5,29,18.14,4,70.71,29.328,1,25.35,48,165,24,7.65,0.42,51
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1472P0042_2375,TMS18F1472P0042,2375,35,,2,35,25,0,,,4,49,17.12,,,,2,19.12,,142,27.33,8.5,0.52,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0098_2376,TMS18F1348P0098,2376,36,,2,36,25,4,4,207,9,56,14.78,3,77,26.174,2,41,42,204,24.73,7.26,0.31,46
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1016P0010_2377,TMS18F1016P0010,2377,36,,2,36,24,5,3,232,9,75,15.84,2,93.52,30.372,1,48.58,65,231,22,6.63,0.25,50
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1330P0020_2378,TMS18F1330P0020,2378,36,,2,36,23,0,2,193,8,75,22.45,3,75.33,24.144,2,45.77,98,177,40.13,14.09,0.4,91
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1370P0008_2379,TMS18F1370P0008,2379,36,,2,36,22,1,2,180,7,71,12.87,3,95.64,24.018,1,20.2,91,166,39.87,11.13,0.6,90
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1395P0010_2380,TMS18F1395P0010,2380,36,,2,36,21,0,,200,5,52,12.02,1,,21.418,2,27.06,,178,26.93,7.35,0.43,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1349P0123_2381,TMS18F1349P0123,2381,36,,2,36,20,9,3,202,7,42,14.82,3,79.81,26.984,2,35.3,46,201,13.33,3.92,0.22,49
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2382,IITA-TMS-IBA980581,2382,36,1,2,36,19,3,1,217,9,66,9.62,3,80.07,29.522,2,41.75,127,203,21.47,5.47,0.28,128
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1339P0015_2383,TMS18F1339P0015,2383,36,,2,36,18,2,2,186,9,73,19.2,3,65.79,22.16,3,40.3,71,180,29.47,9.63,0.35,73
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1367P0030_2384,TMS18F1367P0030,2384,36,,2,36,17,1,,,2,25,8.62,,,,1,16.3,,,14,3.46,0.39,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1352P0002_2385,TMS18F1352P0002,2385,36,,2,36,16,6,2,195.8,9,68,27.23,3,80.24,27.862,3,39.1,81,178,26.67,10.32,0.34,91
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1003P0014_2386,TMS18F1003P0014,2386,36,,2,36,15,0,,,3,28,10.89,,,,2,14.75,,,11.2,2.96,0.36,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1175P0053_2387,TMS18F1175P0053,2387,36,,2,36,14,0,2,141,9,105,17.14,3,68.85,20.022,2,45.32,67,122,44.33,13.8,0.42,54
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1328P0027_2388,TMS18F1328P0027,2388,36,,2,36,13,1,1,159,3,46,14.09,,,,1,15.4,79,135,26.07,7.52,0.56,91
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA000070_2389,IITA-TMS-IBA000070,2389,36,1,2,36,12,2,1,117,5,35,13.17,3,73.44,18.898,3,21.45,67,101,24.27,6.83,0.46,67
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1259P0131_2390,TMS18F1259P0131,2390,36,,2,36,11,4,3,134,7,38,16.29,2,65.19,21.32,2,29.37,37,111,15.87,4.84,0.29,36
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1323P0041_2391,TMS18F1323P0041,2391,36,,2,36,10,3,,103,4,35,15.57,3,49.37,17.02,3,14.1,,90,16.13,4.83,0.46,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1344P0198_2392,TMS18F1344P0198,2392,36,,2,36,9,0,2,115,8,68,11.58,3,70.59,19.288,3,30.9,47,104,24.73,6.67,0.38,44
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1336P0014_2393,TMS18F1336P0014,2393,36,,2,36,8,0,,117,8,78,20.24,1,,17.082,4,39.82,,104,32.33,10.82,0.38,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1018P0001_2394,TMS18F1018P0001,2394,36,,2,36,7,0,4,156,6,67,15.32,3,75.84,20.982,2,33.18,48,146,43.4,12.92,0.5,50
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1113P0002_2395,TMS18F1113P0002,2395,36,,2,36,6,1,1,121,6,39,19.5,3,70.17,18.37,2,16,101,106,13.33,4.39,0.38,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0093_2396,TMS18F1324P0093,2396,36,,2,36,5,0,3,89,6,50,18.62,3,86.85,14.27,3,22.15,28,82,23,7.41,0.44,22.4
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1264P0058_2397,TMS18F1264P0058,2397,36,,2,36,4,1,,,2,15,9.92,,,,2,10.65,,,10.93,2.81,0.44,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1076P0114_2398,TMS18F1076P0114,2398,36,,2,36,3,3,,,3,10,,,,,1,8.8,,,3.33,,0.22,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1132P0078_2399,TMS18F1132P0078,2399,36,,2,36,2,1,,,4,36,15.38,,,,2,21.27,,110,13.53,4.03,0.32,33
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1447P0002_2400,TMS18F1447P0002,2400,36,,2,36,1,3,3,130,8,42,10.22,2,82.54,20.92,1,45.09,46,113,21.07,5.46,0.26,48
